Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,normal_pass,accurate,not_accurate
440792,2114315580,5476501,2H,53,33,00:53:33.204,3466.204302,pass,"lateral_pass, short_or_medium_pass",72,37,3173,Cagliari,4-4-1-1,3178,Empoli,4-3-3,263591,A. Deiola,LCMF,True,-96.0,21.0,222964.0,T. Augello,LB,70.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2114315555.0,69.424334,"['attack', 'transition_low']",21.0,13.0,9.0,46.0,79.0,83.0,3173.0,Cagliari,4-4-1-1,False,False,False,right,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
437062,2099810014,5476499,1H,42,51,00:42:51.031,2572.031366,pass,"lateral_pass, short_or_medium_pass",68,51,3315,Sassuolo,4-2-3-1,3178,Empoli,4-1-4-1,370335,Matheus Henrique,LDMF,True,-103.0,21.0,660734.0,J. Doig,LB,63.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2099810013.0,17.9131425,"['set_piece_attack', 'attack', 'free_kick']",4.0,1.0,74.0,22.0,100.0,41.0,3315.0,Sassuolo,4-2-3-1,False,False,False,center,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
188114,1832460911,5476351,1H,37,37,00:37:37.411,2258.411862,pass,"lateral_pass, pass_to_final_third, short_or_medium_pass",66,24,3194,Hellas Verona,5-3-2,3193,Genoa,3-5-2,569953,T. Suslov,LCMF3,True,-45.0,13.0,547416.0,B. Amione,LCB3,74.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1832460893.0,37.9241015,"['attack', 'transition_high']",14.0,12.0,70.0,84.0,91.0,48.0,3194.0,Hellas Verona,5-3-2,False,False,False,left,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
157348,1822959105,5476333,1H,40,50,00:40:50.925,2451.925286,pass,"forward_pass, progressive_pass, short_or_medium_pass",43,5,3161,Internazionale,3-5-2,3158,Roma,5-3-2,405597,A. Bastoni,LCB3,True,19.0,21.0,372255.0,L. Martínez,SS,62.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1822959101.0,14.220491,['transition_medium'],6.0,4.0,34.0,11.0,77.0,27.0,3161.0,Internazionale,3-5-2,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
386464,2070100100,5476469,2H,49,42,00:49:42.778,3029.778356,pass,"forward_pass, short_or_medium_pass",31,16,3236,Monza,3-4-3,3163,Udinese,5-3-2,583587,A. Carboni,LCB3,True,36.0,20.0,426411.0,Dany Mota,LWF,46.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2070100095.0,33.1173905,['transition_low'],18.0,3.0,14.0,41.0,44.0,79.0,3236.0,Monza,3-4-3,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
271527,1877372623,5476400,2H,60,20,01:00:20.348,3751.348849,pass,"forward_pass, loss, short_or_medium_pass",83,6,3166,Bologna,4-1-4-1,3172,Atalanta,3-4-3,475011,A. Saelemaekers,RW,False,27.0,5.0,365444.0,T. Koopmeiners,RWF,87.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1877372595.0,38.8004205,"['counterattack', 'attack', 'transition_low']",14.0,11.0,11.0,62.0,86.0,13.0,3166.0,Bologna,4-1-4-1,False,False,False,left,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
452183,2109508595,5476509,2H,94,16,01:34:16.699,5736.69927,pass,"forward_pass, long_pass, pass_to_final_third, pass_to_penalty_area, progressive_pass",64,53,3315,Sassuolo,4-1-4-1,3194,Hellas Verona,3-5-2,370335,Matheus Henrique,RCMF,True,-35.0,28.0,437238.0,A. Laurienté,LW,86.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2109508590.0,9.46097,"['attack', 'throw_in']",8.0,6.0,77.0,100.0,86.0,29.0,3315.0,Sassuolo,4-1-4-1,False,False,False,center,0.0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
365563,2019658677,5476457,1H,19,44,00:19:44.530,1185.53003,pass,"back_pass, linkup_play, short_or_medium_pass, under_pressure",49,12,3236,Monza,3-4-3,3315,Sassuolo,4-3-3,637181,V. Carboni,LWF,True,172.0,15.0,272893.0,M. Pessina,LCMF,35.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2019658668.0,50.6765435,['throw_in'],19.0,11.0,60.0,0.0,90.0,87.0,3236.0,Monza,3-4-3,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
120332,1793046318,5476311,1H,44,3,00:44:03.820,2644.820153,pass,"lateral_pass, long_pass, pass_to_final_third",66,70,3163,Udinese,3-5-2,3178,Empoli,4-3-2-1,327009,Walace,DMF,True,-62.0,46.0,215917.0,H. Kamara,LWB,87.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1793046313.0,25.0574215,"['attack', 'transition_low']",7.0,4.0,12.0,64.0,96.0,51.0,3163.0,Udinese,3-5-2,False,False,False,left,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
330782,1954001888,5476436,2H,74,56,01:14:56.865,4563.865965,pass,"lateral_pass, progressive_pass, short_or_medium_pass",57,70,3157,Milan,4-2-3-1,3158,Roma,3-5-2,235555,R. Loftus-Cheek,AMF,True,-54.0,13.0,26010.0,O. Giroud,CF,65.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1954001879.0,22.2511655,"['set_piece_attack', 'attack', 'free_kick']",11.0,5.0,45.0,4.0,86.0,59.0,3157.0,Milan,4-2-3-1,False,False,False,left,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
210869,1857294120,5476364,2H,53,40,00:53:40.779,3419.779684,pass,short_or_medium_pass,71,16,3193,Genoa,4-4-1-1,3254,Frosinone,4-2-3-1,69400,M. Badelj,LCMF,True,-135.0,11.0,221037.0,R. Haps,LB,64.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1857294114.0,41.722465,"['attack', 'throw_in']",18.0,4.0,60.0,0.0,74.0,70.0,3193.0,Genoa,4-4-1-1,True,False,False,right,0.0017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
244808,1870858512,5476384,2H,66,38,01:06:38.860,4121.860972,pass,"lateral_pass, linkup_play, short_or_medium_pass, under_pressure",63,88,3161,Internazionale,3-5-2,3163,Udinese,5-3-2,372255,L. Martínez,SS,True,-118.0,26.0,20635.0,F. Acerbi,CB,51.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1870858499.0,42.566878,"['set_piece_attack', 'attack', 'free_kick']",20.0,8.0,48.0,87.0,82.0,49.0,3161.0,Internazionale,3-5-2,False,False,False,left,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
441629,2112793549,5476502,1H,13,41,00:13:41.734,822.734019,pass,"forward_pass, hand_pass, short_or_medium_pass",10,48,3254,Frosinone,4-4-2,3168,Lecce,4-2-3-1,490626,M. Cerofolini,GK,True,-29.0,19.0,547492.0,Reinier,CF,26.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2112793549.0,44.896651,[],17.0,0.0,10.0,48.0,93.0,89.0,3254.0,Frosinone,4-4-2,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
433247,2102877332,5476497,1H,10,52,00:10:52.645,653.645351,pass,"lateral_pass, short_or_medium_pass",7,28,3185,Torino,3-4-2-1,3158,Roma,3-5-2,232822,A. Masina,LCB3,True,-61.0,18.0,208652.0,V. Lazaro,LWB,15.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2102876527.0,17.657888,['transition_medium'],9.0,6.0,44.0,66.0,37.0,25.0,3185.0,Torino,3-4-2-1,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
321482,1960314706,5476431,1H,25,35,00:25:35.156,1536.156936,pass,"lateral_pass, short_or_medium_pass",30,65,3173,Cagliari,5-3-2,3166,Bologna,4-2-3-1,240037,M. Wieteska,CB,True,-99.0,14.0,491350.0,A. Dossena,LCB3,29.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1960314699.0,21.693721,[],11.0,5.0,51.0,50.0,39.0,94.0,3173.0,Cagliari,5-3-2,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
418755,2097330639,5476488,1H,40,18,00:40:18.745,2419.745219,pass,"recovery, counterpressing_recovery, short_or_medium_pass",10,45,3173,Cagliari,4-4-1-1,3163,Udinese,3-5-2,239288,S. Scuffet,GK,True,50.0,8.0,256634.0,Y. Mina,RCB,15.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2097330639.0,31.915345,['transition_low'],13.0,0.0,10.0,45.0,87.0,73.0,3173.0,Cagliari,4-4-1-1,,,,,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
344035,1988859558,5476444,2H,51,5,00:51:05.014,3213.014659,pass,"back_pass, short_or_medium_pass, under_pressure",48,2,3159,Juventus,5-3-2,3168,Lecce,4-3-3,70083,Danilo,LCB3,True,160.0,12.0,286226.0,M. Locatelli,DMF,37.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1988858590.0,12.4057165,['throw_in'],6.0,2.0,46.0,0.0,26.0,73.0,3159.0,Juventus,5-3-2,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
174934,1829897762,5476343,2H,55,40,00:55:40.908,3536.908534,pass,"back_pass, short_or_medium_pass",65,38,3176,Fiorentina,4-2-3-1,3159,Juventus,5-3-2,255256,Arthur,RDMF,True,145.0,25.0,372256.0,L. Martínez Quarta,RCB,46.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1829897748.0,44.4619795,"['attack', 'throw_in']",24.0,15.0,90.0,0.0,95.0,53.0,3176.0,Fiorentina,4-2-3-1,False,False,False,left,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
98273,1774745563,5476298,1H,28,7,00:28:07.501,1688.501626,pass,"lateral_pass, short_or_medium_pass",56,26,3187,Napoli,4-3-3,3163,Udinese,3-5-2,167641,S. Lobotka,DMF,True,-61.0,18.0,22107.0,Mário Rui,LB,65.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1774745538.0,47.9401425,"['set_piece_attack', 'attack', 'free_kick']",24.0,19.0,28.0,32.0,96.0,32.0,3187.0,Napoli,4-3-3,True,True,False,left,0.0684,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
466225,2115813916,5476518,1H,44,41,00:44:41.819,2682.819088,pass,"lateral_pass, short_or_medium_pass",35,9,3185,Torino,3-4-1-2,3187,Napoli,4-3-3,14922,R. Rodríguez,LWB,True,48.0,15.0,491451.0,A. Buongiorno,CB,45.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2115813876.0,63.181278,['throw_in'],33.0,19.0,18.0,0.0,79.0,22.0,3185.0,Torino,3-4-1-2,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
186717,1835514507,5476350,2H,50,36,00:50:36.169,3369.169699,pass,short_or_medium_pass,73,84,3176,Fiorentina,4-2-3-1,3166,Bologna,4-2-3-1,344744,J. Ikoné,RAMF,True,-140.0,8.0,388064.0,C. Kouamé,CF,68.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1835514500.0,37.4358745,"['set_piece_attack', 'attack', 'free_kick']",19.0,10.0,19.0,43.0,91.0,40.0,3176.0,Fiorentina,4-2-3-1,True,False,False,center,0.1915,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
108374,1777958486,5476304,1H,13,40,00:13:40.663,821.663078,pass,"lateral_pass, short_or_medium_pass",15,58,3162,Lazio,4-3-3,3157,Milan,4-3-3,40806,Felipe Anderson,RWF,True,-79.0,21.0,21001.0,E. Hysaj,LB,19.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1777958484.0,54.954413,[],21.0,1.0,7.0,67.0,57.0,3.0,3162.0,Lazio,4-3-3,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
90012,1781703359,5476293,1H,46,20,00:46:20.982,2781.982334,pass,"forward_pass, short_or_medium_pass",9,50,3158,Roma,3-4-2-1,3193,Genoa,3-5-2,70134,Rui Patrício,GK,True,16.0,17.0,20404.0,B. Cristante,CB,25.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1781703353.0,25.5577515,[],9.0,6.0,49.0,50.0,86.0,0.0,3158.0,Roma,3-4-2-1,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
182937,1829417650,5476348,1H,26,20,00:26:20.660,1581.660186,pass,"forward_pass, short_or_medium_pass",32,57,3185,Torino,3-4-1-2,3315,Sassuolo,4-2-3-1,86243,D. Zapata,CF,False,30.0,8.0,284476.0,N. Vlašić,AMF,39.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1829417718.0,29.1622505,"['set_piece_attack', 'attack', 'free_kick']",18.0,12.0,11.0,62.0,65.0,0.0,3315.0,Sassuolo,4-2-3-1,False,False,False,left,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
106627,1780913313,5476303,1H,9,45,00:09:45.823,586.823427,pass,"lateral_pass, short_or_medium_pass",9,11,3187,Napoli,4-3-3,3168,Lecce,4-3-3,596691,Natan,LCB,True,47.0,17.0,366401.0,F. Anguissa,RCMF3,20.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1780913279.0,211.7634,['attack'],83.0,25.0,69.0,52.0,91.0,69.0,3187.0,Napoli,4-3-3,True,False,False,right,0.0714,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
81181,1773721001,5476288,1H,26,37,00:26:37.832,1598.832043,pass,"head_pass, short_or_medium_pass",59,20,3185,Torino,3-4-3,3158,Roma,3-4-2-1,208652,V. Lazaro,LWB,True,-72.0,9.0,86243.0,D. Zapata,CF,62.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1773720992.0,15.627344,['throw_in'],12.0,6.0,40.0,0.0,56.0,0.0,3185.0,Torino,3-4-3,,,,,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166011,1815692659,5476338,2H,47,59,00:47:59.484,3195.484048,pass,"forward_pass, long_pass, pass_to_final_third, pass_to_penalty_area, through_pass",64,21,3157,Milan,4-3-3,3187,Napoli,4-4-1-1,520698,T. Reijnders,LCMF3,False,22.0,27.0,596691.0,Natan,LCB,88.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1815692650.0,40.786982,"['attack', 'throw_in']",20.0,7.0,56.0,0.0,77.0,90.0,3157.0,Milan,4-3-3,False,False,False,left,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
471630,2125568811,5476522,2H,54,19,00:54:19.882,3448.88206,pass,"forward_pass, loss, progressive_pass, carry, short_or_medium_pass",23,3,3254,Frosinone,4-2-3-1,3162,Lazio,4-3-3,477270,N. Zortea,LB,False,14.0,4.0,40806.0,Felipe Anderson,RWF,27.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,45.22,20.0,10.0,2125568797.0,21.593088,['throw_in'],11.0,5.0,57.0,100.0,33.0,2.0,3254.0,Frosinone,4-2-3-1,,,,,,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
412707,2105262399,5476484,2H,86,59,01:26:59.456,5452.456548,pass,"forward_pass, short_or_medium_pass",12,70,3162,Lazio,4-3-3,3166,Bologna,4-1-4-1,228928,A. Marušić,RB,True,-32.0,10.0,428012.0,M. Guendouzi,RCMF3,20.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2105262399.0,7.3440595,[],5.0,0.0,12.0,70.0,61.0,17.0,3162.0,Lazio,4-3-3,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12090,1725705085,5476247,1H,24,53,00:24:53.513,1494.513302,pass,"lateral_pass, short_or_medium_pass",39,66,3315,Sassuolo,4-2-3-1,3172,Atalanta,3-4-1-2,149389,J. Toljan,RB,True,-103.0,19.0,370335.0,Matheus Henrique,RDMF,35.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1725705075.0,29.8524135,['transition_low'],14.0,9.0,18.0,69.0,55.0,19.0,3315.0,Sassuolo,4-2-3-1,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
481666,2125349528,5476528,1H,43,30,00:43:30.030,2611.030879,pass,"forward_pass, pass_to_final_third, short_or_medium_pass",62,73,3185,Torino,5-4-1,3163,Udinese,3-5-1-1,531696,S. Ricci,RCMF,True,15.0,11.0,336439.0,M. Vojvoda,RCB3,72.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2125349526.0,17.990228,"['set_piece_attack', 'attack', 'free_kick']",8.0,2.0,58.0,30.0,78.0,24.0,3185.0,Torino,5-4-1,False,False,False,center,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
277437,1878230833,5476404,1H,20,0,00:20:00.557,1201.557803,pass,"forward_pass, loss, pass_to_final_third, short_or_medium_pass",51,59,3176,Fiorentina,4-2-3-1,3236,Monza,5-3-2,22383,A. Duncan,LDMF,False,28.0,24.0,20704.0,L. Caldirola,LCB3,71.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1878230826.0,47.2702885,"['attack', 'transition_medium']",21.0,3.0,39.0,30.0,65.0,16.0,3176.0,Fiorentina,4-2-3-1,False,False,False,center,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
221010,1869056404,5476370,2H,54,46,00:54:46.400,3351.400636,pass,"lateral_pass, short_or_medium_pass",61,33,3176,Fiorentina,4-2-3-1,3192,Salernitana,3-4-2-1,22383,A. Duncan,LDMF,True,-70.0,15.0,21842.0,C. Biraghi,LB,66.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1869056394.0,46.073044,"['attack', 'throw_in']",28.0,7.0,81.0,0.0,92.0,59.0,3176.0,Fiorentina,4-2-3-1,True,True,True,center,0.2357,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
251424,1868880072,5476388,2H,57,10,00:57:10.197,3561.1979,pass,"back_pass, short_or_medium_pass",75,5,3166,Bologna,4-1-4-1,3192,Salernitana,4-4-2,352096,N. Moro,LCMF,True,174.0,20.0,707333.0,V. Kristiansen,LB,56.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1868880037.0,87.704439,"['set_piece_attack', 'attack', 'free_kick']",40.0,27.0,0.0,62.0,78.0,61.0,3166.0,Bologna,4-1-4-1,False,False,False,center,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
