Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,flank_right,flank_left,flank_center,accurate,not_accurate
440809,2114315586,5476501,2H,54,17,00:54:17.323,3510.32337,pass,"cross, cross_blocked",78,2,3178,Empoli,4-3-3,3173,Cagliari,4-4-1-1,480701,L. Cacace,LB,False,-179.0,82.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2114315566.0,22.662715,"['counterattack', 'attack', 'transition_low']",11.0,9.0,21.0,17.0,87.0,13.0,3178.0,Empoli,4-3-3,False,False,False,left,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
485095,2142734753,5476531,2H,55,13,00:55:13.562,3437.562716,pass,"cross, lateral_pass, loss",90,82,3194,Hellas Verona,4-4-2,3173,Cagliari,4-4-2,491083,M. Folorunsho,RW,False,-111.0,28.0,471584.0,A. Makoumbou,LCMF,81.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2142734726.0,30.969342,"['attack', 'transition_low']",16.0,15.0,19.0,18.0,86.0,45.0,3194.0,Hellas Verona,4-4-2,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
274785,1877317954,5476402,2H,55,0,00:55:00.822,3498.822609,pass,"cross, cross_blocked",91,18,3159,Juventus,3-5-2,3254,Frosinone,5-4-1,99452,A. Milik,SS,False,81.0,57.0,0.0,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1877317950.0,6.828653,"['attack', 'transition_medium']",6.0,4.0,51.0,50.0,93.0,24.0,3159.0,Juventus,3-5-2,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
454903,2119587678,5476511,2H,45,52,00:45:52.673,2826.673975,pass,"cross, cross_blocked",97,3,3192,Salernitana,4-3-1-2,3173,Cagliari,4-4-1-1,20556,A. Candreva,AMF,False,87.0,66.0,0.0,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2119587662.0,28.9431875,"['attack', 'throw_in']",15.0,13.0,53.0,0.0,96.0,6.0,3192.0,Salernitana,4-3-1-2,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
364613,2051382792,5476456,2H,57,39,00:57:39.061,3652.061418,pass,"cross, lateral_pass, loss, pass_to_penalty_area",85,14,3157,Milan,4-2-3-1,3166,Bologna,4-1-4-1,399654,Rafael Leão,LAMF,False,71.0,21.0,523944.0,S. Beukema,RCB,91.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2051382750.0,54.0577295,"['set_piece_attack', 'attack', 'free_kick']",26.0,25.0,33.0,86.0,91.0,44.0,3157.0,Milan,4-2-3-1,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
65649,1760587973,5476279,1H,2,39,00:02:39.245,160.245495,pass,"cross, lateral_pass, loss, touch_in_box",94,26,3166,Bologna,4-3-3,3194,Hellas Verona,3-4-2-1,707333,V. Kristiansen,LB,False,90.0,19.0,247996.0,P. Dawidowicz,LCB3,94.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1760587964.0,5.994337,"['attack', 'throw_in']",5.0,4.0,93.0,0.0,94.0,54.0,3166.0,Bologna,4-3-3,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
364714,2051382961,5476456,2H,62,58,01:02:58.019,3971.019475,pass,"cross, deep_completed_cross, lateral_pass, pass_to_penalty_area",87,18,3157,Milan,4-2-3-1,3166,Bologna,4-1-4-1,399654,Rafael Leão,LAMF,True,83.0,39.0,391530.0,C. Pulišić,RAMF,91.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2051382932.0,59.915661,"['attack', 'throw_in']",26.0,22.0,28.0,0.0,94.0,51.0,3157.0,Milan,4-2-3-1,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
432696,2120719171,5476496,2H,76,32,01:16:32.162,4822.16209,pass,"cross, lateral_pass, pass_to_penalty_area",86,17,3157,Milan,4-1-4-1,3172,Atalanta,3-4-1-2,399654,Rafael Leão,LW,False,67.0,40.0,0.0,,,100.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2120719160.0,23.6401695,['attack'],10.0,8.0,95.0,28.0,100.0,71.0,3157.0,Milan,4-1-4-1,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
168062,1832835136,5476339,2H,66,22,01:06:22.115,4049.115825,pass,"cross, lateral_pass, long_pass",95,84,3315,Sassuolo,4-4-2,3166,Bologna,4-4-1-1,209400,D. Berardi,RW,True,-108.0,57.0,437238.0,A. Laurienté,LW,78.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1832835120.0,35.538383,"['attack', 'transition_medium']",16.0,11.0,35.0,10.0,94.0,49.0,3315.0,Sassuolo,4-4-2,False,False,False,center,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
429075,2103780849,5476494,2H,58,45,00:58:45.796,3603.796136,pass,"cross, lateral_pass, loss, touch_in_box",90,70,3254,Frosinone,5-3-2,3159,Juventus,3-4-3,477270,N. Zortea,RB5,False,-86.0,14.0,642496.0,F. Gatti,RCB3,91.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2103780820.0,41.406408,"['set_piece_attack', 'attack', 'free_kick']",21.0,17.0,0.0,56.0,85.0,59.0,3254.0,Frosinone,5-3-2,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
249858,1871239867,5476387,2H,62,31,01:02:31.206,4000.20688,pass,"cross, lateral_pass, loss, pass_to_penalty_area",87,18,3176,Fiorentina,4-2-3-1,3158,Roma,3-5-2,388064,C. Kouamé,LAMF,False,67.0,25.0,225996.0,Diego Llorente,CB,96.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1871239866.0,3.5789755,"['corner', 'set_piece_attack', 'attack']",2.0,1.0,100.0,0.0,96.0,52.0,3176.0,Fiorentina,4-2-3-1,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
365891,2019659003,5476457,1H,39,50,00:39:50.007,2391.007156,pass,"cross, lateral_pass, loss, touch_in_box",89,78,3236,Monza,3-4-3,3315,Sassuolo,4-3-3,478313,S. Birindelli,RWB,False,-45.0,17.0,0.0,,,100.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2019658988.0,40.845606,"['attack', 'transition_low']",18.0,16.0,27.0,93.0,90.0,71.0,3236.0,Monza,3-4-3,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
260377,1977434739,5476394,1H,12,6,00:12:06.770,727.770139,pass,"cross, cross_blocked",98,85,3162,Lazio,4-3-3,3161,Internazionale,5-3-2,226200,M. Lazzari,RB,False,-151.0,118.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1977434734.0,8.106374,"['attack', 'throw_in']",5.0,3.0,88.0,100.0,98.0,82.0,3162.0,Lazio,4-3-3,False,False,False,right,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
215642,1850339251,5476367,1H,30,42,00:30:42.345,1843.345668,pass,"cross, lateral_pass, touch_in_box",92,26,3158,Roma,3-5-2,3163,Udinese,3-5-2,190167,L. Spinazzola,LWB,False,78.0,40.0,0.0,,,100.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1850339244.0,13.087717,['attack'],10.0,8.0,35.0,32.0,100.0,84.0,3158.0,Roma,3-5-2,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8689,1729532546,5476245,1H,20,19,00:20:19.653,1220.653056,pass,"cross, lateral_pass, loss, touch_in_box",87,69,3162,Lazio,4-3-3,3168,Lecce,4-2-3-1,365880,D. Kamada,RCMF3,False,-76.0,20.0,615072.0,V. Gendrey,RB,91.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1729532509.0,118.739101,"['attack', 'transition_low']",55.0,25.0,14.0,30.0,73.0,86.0,3162.0,Lazio,4-3-3,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
212829,1852275510,5476365,2H,62,7,01:02:07.004,3796.004965,pass,"cross, lateral_pass, long_pass, loss",78,92,3161,Internazionale,5-3-2,3159,Juventus,3-5-2,286223,N. Barella,RCMF3,False,-81.0,59.0,409322.0,A. Cambiaso,RWB,87.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1852275494.0,28.018656,"['attack', 'throw_in']",11.0,10.0,61.0,100.0,92.0,26.0,3161.0,Internazionale,5-3-2,False,False,False,right,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
69308,1778257488,5476281,1H,14,38,00:14:38.019,879.01981,pass,"cross, cross_blocked",96,9,3187,Napoli,4-3-3,3166,Bologna,4-2-3-1,99902,P. Zieliński,LCMF3,False,86.0,62.0,0.0,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1778257486.0,46.0404025,"['attack', 'throw_in']",24.0,3.0,86.0,0.0,69.0,0.0,3187.0,Napoli,4-3-3,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
105106,1778781670,5476302,1H,26,5,00:26:05.996,1566.996212,pass,"cross, deep_completed_cross, key_pass, lateral_pass, pass_to_penalty_area, progressive_pass, shot_assist",91,20,3176,Fiorentina,4-2-3-1,3173,Cagliari,4-4-2,20845,G. Bonaventura,AMF,True,82.0,28.0,444669.0,N. González,RAMF,95.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1778781630.0,84.952085,['attack'],33.0,29.0,11.0,51.0,92.0,62.0,3176.0,Fiorentina,4-2-3-1,True,False,False,left,0.1111,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
120209,1793046194,5476311,1H,36,41,00:36:41.193,2202.193688,pass,"cross, lateral_pass, loss, pass_to_penalty_area",83,72,3163,Udinese,3-5-2,3178,Empoli,4-3-2-1,562387,L. Lucca,CF,False,-57.0,20.0,435395.0,A. Ismajli,RCB,93.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1793046187.0,14.2097025,"['counterattack', 'attack']",8.0,5.0,21.0,5.0,82.0,29.0,3163.0,Udinese,3-5-2,True,False,False,right,0.0273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49207,1736978795,5476269,1H,5,49,00:05:49.337,350.337251,pass,"cross, lateral_pass, loss",88,87,3163,Udinese,3-5-2,3254,Frosinone,4-1-4-1,562387,L. Lucca,CF,False,-102.0,38.0,292310.0,L. Mazzitelli,RCMF,80.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1736978788.0,9.603936,"['attack', 'throw_in']",7.0,6.0,51.0,100.0,97.0,49.0,3163.0,Udinese,3-5-2,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13223,1725705726,5476247,2H,90,59,01:30:59.912,5646.912813,pass,"cross, deep_completed_cross, lateral_pass, pass_to_penalty_area",81,33,3172,Atalanta,3-4-1-2,3315,Sassuolo,4-2-3-1,590721,M. Ruggeri,LWB,False,55.0,35.0,0.0,,,100.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1725705708.0,13.4240025,"['attack', 'throw_in']",10.0,8.0,45.0,100.0,100.0,75.0,3172.0,Atalanta,3-4-1-2,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
204443,1848628027,5476360,2H,70,38,01:10:38.135,4486.135657,pass,"cross, deep_completed_cross, key_pass, lateral_pass, pass_to_penalty_area, progressive_pass, shot_assist",92,83,3172,Atalanta,3-4-1-2,3187,Napoli,4-3-3,280419,H. Hateboer,RWB,True,-86.0,16.0,516161.0,C. De Ketelaere,CF,93.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1848628012.0,15.3743755,['attack'],10.0,6.0,34.0,13.0,93.0,59.0,3172.0,Atalanta,3-4-1-2,True,True,False,right,0.1313,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17543,1733520173,5476250,2H,46,47,00:46:47.254,3003.254252,pass,"cross, cross_blocked",94,96,3173,Cagliari,4-2-3-1,3161,Internazionale,3-5-2,532480,A. Di Pardo,RAMF,False,-147.0,118.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1733520167.0,107.8778955,"['attack', 'throw_in']",42.0,4.0,86.0,100.0,74.0,75.0,3173.0,Cagliari,4-2-3-1,False,False,False,right,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
398400,2088097839,5476476,1H,39,55,00:39:55.685,2396.685962,pass,"cross, deep_completed_cross, lateral_pass, pass_to_penalty_area, progressive_pass, recovery",86,12,3236,Monza,3-4-2-1,3194,Hellas Verona,4-4-1-1,272893,M. Pessina,RCMF,True,77.0,26.0,507579.0,A. Zerbin,LWB,91.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2088097839.0,1.374489,['attack'],4.0,0.0,86.0,12.0,88.0,55.0,3236.0,Monza,3-4-2-1,False,False,False,left,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
332272,1937458651,5476437,2H,61,40,01:01:40.530,4028.530808,pass,"cross, deep_completed_cross, lateral_pass, pass_to_penalty_area, progressive_pass",89,6,3236,Monza,4-2-3-1,3161,Internazionale,3-5-2,272673,G. Kyriakopoulos,LB,True,86.0,29.0,561749.0,L. Colombo,CF,90.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1937458645.0,18.1700495,['attack'],12.0,6.0,49.0,50.0,85.0,70.0,3236.0,Monza,4-2-3-1,True,False,False,left,0.0154,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
285699,1881925688,5476409,1H,26,59,00:26:59.295,1620.295032,pass,"cross, lateral_pass, loss, pass_to_penalty_area",75,90,3194,Hellas Verona,4-2-3-1,3173,Cagliari,3-4-1-2,569953,T. Suslov,AMF,False,-55.0,25.0,491350.0,A. Dossena,CB,89.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1881925686.0,9.531827,"['set_piece_attack', 'attack', 'free_kick']",3.0,2.0,59.0,86.0,89.0,60.0,3194.0,Hellas Verona,4-2-3-1,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
346648,1972296502,5476446,1H,6,50,00:06:50.462,411.462796,pass,"cross, lateral_pass, loss, pass_to_penalty_area",74,18,3193,Genoa,3-5-2,3192,Salernitana,4-3-3,114,K. Strootman,LCMF3,False,47.0,21.0,104937.0,N. Gyömbér,RCB,88.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1972296495.0,9.747182,"['attack', 'transition_medium']",6.0,5.0,57.0,85.0,88.0,40.0,3193.0,Genoa,3-5-2,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
436530,2099809367,5476499,1H,13,27,00:13:27.119,808.119656,pass,"cross, cross_blocked",87,4,3315,Sassuolo,4-2-3-1,3178,Empoli,4-1-4-1,660734,J. Doig,LB,False,-178.0,91.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2099809349.0,29.604859,"['attack', 'transition_low']",15.0,13.0,28.0,53.0,87.0,6.0,3315.0,Sassuolo,4-2-3-1,False,False,False,left,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48783,1744061618,5476268,2H,76,39,01:16:39.730,4851.730384,pass,"cross, lateral_pass, loss, pass_to_penalty_area",85,94,3193,Genoa,4-3-2-1,3185,Torino,3-5-2,622722,B. Kutlu,RCMF3,False,-77.0,27.0,491451.0,A. Buongiorno,CB,90.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1744061612.0,12.564583,"['attack', 'throw_in']",7.0,6.0,29.0,0.0,90.0,55.0,3193.0,Genoa,4-3-2-1,False,False,False,right,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
454688,2119586739,5476511,1H,32,21,00:32:21.388,1942.388671,pass,"cross, lateral_pass, loss, pass_to_penalty_area",88,87,3173,Cagliari,4-4-1-1,3192,Salernitana,4-3-1-2,535711,G. Zappa,RB,False,-76.0,29.0,92966.0,K. Manolas,RCB,94.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2119586729.0,32.741026,"['attack', 'throw_in']",15.0,11.0,51.0,100.0,97.0,51.0,3173.0,Cagliari,4-4-1-1,False,False,False,center,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9908,1729534088,5476245,2H,86,11,01:26:11.164,5252.164292,pass,"cross, deep_completed_cross, lateral_pass, pass_to_penalty_area, progressive_pass",87,93,3168,Lecce,4-4-2,3162,Lazio,4-3-3,358476,F. Baschirotto,RB,True,-83.0,32.0,645623.0,R. Burnete,CF,90.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1729534071.0,27.2394315,['attack'],19.0,11.0,21.0,35.0,88.0,49.0,3168.0,Lecce,4-4-2,True,True,True,center,0.2216,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
259743,1871189569,5476393,2H,66,0,01:06:00.449,4079.449903,pass,"cross, lateral_pass, loss, pass_to_penalty_area",78,5,3159,Juventus,3-5-2,3193,Genoa,3-5-2,127796,F. Kostić,LWB,False,58.0,27.0,545267.0,R. Drăgușin,RCB3,92.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1871189547.0,42.8468915,"['set_piece_attack', 'attack', 'free_kick']",17.0,16.0,38.0,86.0,92.0,39.0,3159.0,Juventus,3-5-2,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
201678,1835296198,5476359,1H,20,50,00:20:50.745,1251.745219,pass,"cross, lateral_pass, loss",77,25,3163,Udinese,5-3-2,3172,Atalanta,3-4-3,20593,R. Pereyra,SS,False,70.0,20.0,365444.0,T. Koopmeiners,RCMF,84.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1835296156.0,1.695473,"['set_piece_attack', 'attack', 'free_kick']",2.0,1.0,67.0,44.0,84.0,53.0,3163.0,Udinese,5-3-2,False,False,False,left,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
