Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save
30782,1737694039,5476258,1H,4,48,00:04:48.248,289.248363,duel,"defensive_duel, dribbled_past_attempt, ground_duel, recovery, counterpressing_recovery",57,60,3163,Udinese,3-5-2,3192,Salernitana,3-4-3,494337,N. Pérez,RCB3,,,,,,,,,,,,,,,,,474105.0,E. Botheim,LWF,defensive_duel,,,True,True,True,right,,,,,,,,,0,0,,,,,,,,1737694004.0,55.7960105,"['attack', 'throw_in']",31.0,22.0,13.0,100.0,72.0,48.0,3163.0,Udinese,3-5-2,True,True,False,center,0.0172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,1720967823,5476242,1H,2,8,00:02:08.069,129.06957,duel,aerial_duel,74,11,3187,Napoli,4-4-2,3254,Frosinone,4-3-3,375771,M. Olivera,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,False,184.0,1720969811.0,0,0,,,,,,,,1720967782.0,3.737178,[],6.0,3.0,21.0,77.0,22.0,89.0,3254.0,Frosinone,4-3-3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12239,1725705250,5476247,1H,35,1,00:35:01.759,2102.759672,duel,loose_ball_duel,53,17,3315,Sassuolo,4-2-3-1,3172,Atalanta,3-4-1-2,437238,A. Laurienté,LAMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1725706518.0,5.4343625,['transition_medium'],5.0,1.0,43.0,74.0,87.0,87.0,3172.0,Atalanta,3-4-1-2,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427454,2100199921,5476493,2H,63,46,01:03:46.142,3907.142474,duel,"defensive_duel, ground_duel",11,14,3163,Udinese,3-4-2,3193,Genoa,3-5-2,144177,L. Giannetti,CB,,,,,,,,,,,,,,,,,551694.0,M. Retegui,SS,defensive_duel,,,True,False,False,,,,,,,,,,0,0,,,,,,,,2100199914.0,15.6351645,"['set_piece_attack', 'free_kick']",6.0,4.0,0.0,42.0,0.0,7.0,3163.0,Udinese,3-4-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473888,2133967496,5476523,2H,88,29,01:28:29.175,5387.175983,duel,"defensive_duel, ground_duel, recovery",70,48,3161,Internazionale,3-5-2,3187,Napoli,4-3-3,423151,D. Frattesi,RCMF3,,,,,,,,,,,,,,,,,167641.0,S. Lobotka,DMF,defensive_duel,,,True,True,False,,,,,,,,,,0,0,,,,,,,,2133967496.0,15.221991,"['attack', 'transition_high']",11.0,0.0,70.0,48.0,97.0,58.0,3161.0,Internazionale,3-5-2,False,False,False,left,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293086,1884738849,5476413,2H,96,28,01:36:28.624,6403.624019,duel,loose_ball_duel,48,30,3161,Internazionale,3-5-2,3193,Genoa,5-3-2,56,D. Klaassen,LCMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1884739127.0,6.112103,"['set_piece_attack', 'free_kick']",6.0,3.0,10.0,53.0,63.0,77.0,3193.0,Genoa,5-3-2,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312530,1912514855,5476425,2H,68,13,01:08:13.977,4531.977981,duel,loose_ball_duel,49,59,3172,Atalanta,5-4-1,3158,Roma,3-5-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1912514158.0,29.243081,['transition_medium'],17.0,16.0,47.0,43.0,49.0,59.0,3172.0,Atalanta,5-4-1,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158575,1819114345,5476334,1H,16,35,00:16:35.128,996.128077,duel,"foul_suffered, loose_ball_duel",45,5,3159,Juventus,3-5-2,3194,Hellas Verona,3-4-1-2,209117,A. Rabiot,LCMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1819114325.0,38.7717965,"['set_piece_attack', 'free_kick']",18.0,15.0,0.0,38.0,41.0,12.0,3159.0,Juventus,3-5-2,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301887,1918281751,5476419,1H,34,37,00:34:37.422,2078.422297,duel,aerial_duel,44,14,3192,Salernitana,4-1-4-1,3194,Hellas Verona,4-2-3-1,441701,G. Maggiore,DMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,22575.0,M. Đurić,CF,198.0,False,184.0,1918281766.0,0,0,,,,,,,,1918281756.0,31.736545,"['set_piece_attack', 'attack', 'free_kick']",20.0,12.0,30.0,25.0,54.0,95.0,3194.0,Hellas Verona,4-2-3-1,False,False,False,right,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35558,1744226504,5476260,2H,87,52,01:27:52.071,5398.071681,duel,aerial_duel,38,50,3172,Atalanta,3-4-2-1,3236,Monza,5-3-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638744.0,W. Bondo,LCMF3,177.0,True,,1744224607.0,0,0,,,,,,,,1744224539.0,15.6400115,['transition_medium'],12.0,4.0,41.0,40.0,89.0,83.0,3172.0,Atalanta,3-4-2-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
