Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,on_target_true,on_target_false,goal_true,goal_false,right_foot_true,left_foot_true,head_or_other_true,head_or_other_foot_true
95953,1773520126,5476296,2H,92,48,01:32:48.082,5763.082586,shot,"opportunity, touch_in_box",90,37,3185,Torino,3-4-1-2,3162,Lazio,4-3-3,237274,N. Radonjić,LWB,,,,,,,,,right_foot,False,False,bc,0.102,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1773520117.0,16.8577445,['attack'],9.0,8.0,68.0,74.0,90.0,37.0,3185.0,Torino,3-4-1-2,True,False,False,right,0.102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
57794,1759873726,5476274,1H,30,42,00:30:42.912,1843.91286,shot,"opportunity, touch_in_box",97,38,3157,Milan,4-3-3,3161,Internazionale,3-5-2,344132,T. Hernández,LB,,,,,,,,,left_foot,False,False,obr,0.07269,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1759873703.0,29.1133495,"['attack', 'throw_in']",18.0,17.0,44.0,0.0,97.0,38.0,3157.0,Milan,4-3-3,True,False,False,center,0.0727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
474538,2126765269,5476524,1H,31,32,00:31:32.789,1893.789972,shot,"opportunity, touch_in_box",88,52,3159,Juventus,3-5-2,3193,Genoa,3-5-2,642496,F. Gatti,RCB3,,,,,,,,,left_foot,False,False,bc,0.07526,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2126765249.0,31.956277,"['attack', 'throw_in']",20.0,19.0,38.0,100.0,88.0,52.0,3159.0,Juventus,3-5-2,True,False,False,left,0.0753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
462290,2121408492,5476516,1H,1,30,00:01:30.061,91.061409,shot,opportunity,80,46,3194,Hellas Verona,4-2-3-1,3168,Lecce,4-3-3,759409,T. Noslin,CF,,,,,,,,,right_foot,False,True,gb,0.1001,0.05294,2121408472.0,"{'id': 226222, 'name': 'W. Falcone'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2121408489.0,2.1015545,['attack'],6.0,5.0,72.0,36.0,80.0,46.0,3194.0,Hellas Verona,4-2-3-1,True,True,False,center,0.1001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,
78438,1772937230,5476286,2H,57,50,00:57:50.284,3788.284505,shot,,75,45,3254,Frosinone,4-3-3,3192,Salernitana,3-4-1-2,377116,G. Caso,LWF,,,,,,,,,right_foot,False,False,bc,0.02412,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1772937220.0,13.817447,['attack'],7.0,6.0,17.0,71.0,75.0,45.0,3254.0,Frosinone,4-3-3,True,False,False,center,0.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
161688,1821614172,5476335,2H,93,7,01:33:07.535,5657.535733,shot,"head_shot, opportunity, touch_in_box",90,56,3162,Lazio,4-3-3,3176,Fiorentina,4-2-3-1,116349,M. Vecino,RCMF3,,,,,,,,,head_or_other,False,False,bc,0.1127,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1821614158.0,26.2895645,['attack'],16.0,15.0,24.0,97.0,90.0,56.0,3162.0,Lazio,4-3-3,True,False,False,left,0.1127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
274229,1877317456,5476402,1H,22,32,00:22:32.701,1353.701862,shot,,81,29,3254,Frosinone,5-4-1,3159,Juventus,3-5-2,590733,M. Soulé,RW,,,,,,,,,left_foot,False,False,bc,0.01565,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1877317440.0,31.786402,['attack'],14.0,13.0,11.0,46.0,81.0,29.0,3254.0,Frosinone,5-4-1,True,False,False,left,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
411765,2105261644,5476484,1H,41,20,00:41:20.956,2481.956825,shot,"opportunity, touch_in_box",85,70,3162,Lazio,4-3-3,3166,Bologna,4-1-4-1,428012,M. Guendouzi,RCMF3,,,,,,,,,right_foot,False,True,gc,0.03003,0.02425,2105262094.0,"{'id': 99430, 'name': 'Ł. Skorupski'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2105261628.0,23.621033,['attack'],16.0,15.0,51.0,50.0,85.0,70.0,3162.0,Lazio,4-3-3,True,True,False,center,0.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,
339078,1976590293,5476441,2H,54,30,00:54:30.466,3455.466434,shot,"head_shot, opportunity, shot_after_free_kick, touch_in_box",94,48,3236,Monza,3-4-3,3178,Empoli,5-4-1,426411,Dany Mota,LWF,,,,,,,,,head_or_other,False,True,gb,0.3002,0.3342,1976590428.0,"{'id': 558455, 'name': 'E. Caprile'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1976590286.0,6.90599,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",9.0,8.0,96.0,6.0,94.0,48.0,3236.0,Monza,3-4-3,True,True,False,center,0.3002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0
470435,2128194333,5476521,2H,85,28,01:25:28.084,5144.084881,shot,"opportunity, touch_in_box",92,53,3166,Bologna,4-1-4-1,3178,Empoli,5-3-2,373768,R. Orsolini,RW,,,,,,,,,left_foot,False,False,ot,0.3159,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2128194319.0,26.0135535,"['set_piece_attack', 'attack', 'free_kick']",13.0,12.0,53.0,93.0,92.0,53.0,3166.0,Bologna,4-1-4-1,True,False,False,left,0.3159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
468688,2135060018,5476519,2H,86,55,01:26:55.767,5405.767255,shot,opportunity,79,55,3254,Frosinone,4-4-2,3315,Sassuolo,4-2-3-1,592932,D. Seck,RW,,,,,,,,,left_foot,False,False,obr,0.05777,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2135060012.0,10.947581,"['set_piece_attack', 'attack', 'free_kick']",6.0,5.0,63.0,94.0,79.0,55.0,3254.0,Frosinone,4-4-2,True,False,False,right,0.0578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
143144,1817220728,5476324,2H,89,43,01:29:43.948,5608.948135,shot,"goal, opportunity, touch_in_box",90,52,3158,Roma,4-3-2-1,3236,Monza,3-4-2,20418,S. El Shaarawy,AMF,,,,,,,,,right_foot,True,True,gb,0.4727,0.4357,1817220900.0,"{'id': 440873, 'name': 'M. Di Gregorio'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1817220728.0,0.0,['attack'],1.0,0.0,90.0,52.0,90.0,52.0,3158.0,Roma,4-3-2-1,True,True,True,center,0.4727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,
197287,1840066595,5476356,2H,79,21,01:19:21.842,4833.842492,shot,opportunity,82,48,3185,Torino,3-5-2,3236,Monza,3-4-1-2,481266,I. Ilić,LCMF3,,,,,,,,,left_foot,False,True,gbr,0.1081,0.3978,1840065325.0,"{'id': 440873, 'name': 'M. Di Gregorio'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1840066584.0,21.766387,['attack'],11.0,10.0,46.0,91.0,82.0,48.0,3185.0,Torino,3-5-2,True,True,False,left,0.1081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,
391560,2090215671,5476472,1H,42,8,00:42:08.773,2529.77371,shot,opportunity,74,43,3176,Fiorentina,4-2-3-1,3254,Frosinone,4-4-2,22383,A. Duncan,RDMF,,,,,,,,,left_foot,False,True,glb,0.02849,0.1043,2090215889.0,"{'id': 518046, 'name': 'S. Turati'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2090215666.0,3.597933,['attack'],5.0,4.0,64.0,8.0,74.0,43.0,3176.0,Fiorentina,4-2-3-1,True,True,False,left,0.0285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,
375471,2099060915,5476462,2H,77,42,01:17:42.720,4765.720827,shot,"opportunity, touch_in_box",89,52,3193,Genoa,3-5-2,3178,Empoli,5-4-1,251188,C. Ekuban,CF,,,,,,,,,right_foot,False,False,or,0.4337,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2099060905.0,1.0485165,['attack'],4.0,3.0,86.0,51.0,89.0,52.0,3193.0,Genoa,3-5-2,True,False,False,center,0.4337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
315484,1935501522,5476427,2H,58,40,00:58:40.866,3661.866736,shot,opportunity,75,67,3176,Fiorentina,4-1-3-2,3315,Sassuolo,4-2-3-1,344744,J. Ikoné,RAMF,,,,,,,,,left_foot,False,False,otl,0.03599,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1935501518.0,5.480341,"['set_piece_attack', 'attack', 'free_kick']",3.0,2.0,41.0,35.0,75.0,67.0,3176.0,Fiorentina,4-1-3-2,True,False,False,center,0.036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
449367,2121057383,5476508,1H,7,22,00:07:22.607,443.607056,shot,"opportunity, touch_in_box",86,41,3192,Salernitana,4-3-1-2,3163,Udinese,3-5-2,586584,L. Tchaouna,SS,,,,,,,,,right_foot,False,False,ot,0.1426,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2121057376.0,6.76312,['attack'],8.0,7.0,45.0,22.0,86.0,41.0,3192.0,Salernitana,4-3-1-2,True,False,False,center,0.1426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
256655,1873070111,5476391,2H,64,23,01:04:23.662,3932.662913,shot,"opportunity, touch_in_box",95,64,3158,Roma,3-4-1-2,3166,Bologna,4-2-3-1,400352,R. Kristensen,RWB,,,,,,,,,right_foot,False,False,bc,0.03189,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1873070077.0,34.593506,"['attack', 'throw_in']",17.0,16.0,70.0,100.0,95.0,64.0,3158.0,Roma,3-4-1-2,True,False,False,right,0.0319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
454986,2119587029,5476511,2H,50,54,00:50:54.987,3128.987512,shot,"opportunity, touch_in_box",92,34,3173,Cagliari,4-4-1-1,3192,Salernitana,4-3-1-2,332892,E. Shomurodov,AMF,,,,,,,,,left_foot,False,True,gb,0.1049,0.08913,2119587725.0,"{'id': 25816, 'name': 'G. Ochoa'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2119587022.0,4.744685,['attack'],4.0,3.0,48.0,20.0,92.0,34.0,3173.0,Cagliari,4-4-1-1,True,True,False,left,0.1049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,
100886,1772170686,5476299,2H,79,54,01:19:54.700,4883.700314,shot,"head_shot, opportunity, touch_in_box",96,51,3172,Atalanta,3-4-3,3194,Hellas Verona,3-4-3,516161,C. De Ketelaere,CF,,,,,,,,,head_or_other,False,False,otr,0.3941,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1772170669.0,33.9320915,['attack'],23.0,22.0,10.0,84.0,96.0,51.0,3172.0,Atalanta,3-4-3,True,False,False,left,0.3941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
300829,1884563202,5476418,2H,63,31,01:03:31.429,4074.429687,shot,,76,27,3163,Udinese,3-5-2,3166,Bologna,4-2-3-1,525463,M. Payero,LCMF3,,,,,,,,,right_foot,False,False,bc,0.01247,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1884563183.0,24.4576755,"['set_piece_attack', 'attack', 'free_kick']",12.0,11.0,65.0,76.0,76.0,27.0,3163.0,Udinese,3-5-2,True,False,False,left,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
338477,1976589595,5476441,1H,24,58,00:24:58.192,1499.192001,shot,,81,48,3236,Monza,3-4-2-1,3178,Empoli,5-4-1,426411,Dany Mota,AMF,,,,,,,,,right_foot,False,False,otr,0.02004,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1976589589.0,3.935349,"['counterattack', 'attack']",4.0,3.0,64.0,90.0,81.0,48.0,3236.0,Monza,3-4-2-1,True,False,False,right,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
410613,2091330865,5476483,2H,61,52,01:01:52.376,3785.376126,shot,"head_shot, opportunity, shot_after_corner, touch_in_box",93,41,3161,Internazionale,3-5-2,3192,Salernitana,3-4-2-1,130,S. de Vrij,CB,,,,,,,,,head_or_other,False,True,gt,0.1286,0.1054,2091330609.0,"{'id': 25816, 'name': 'G. Ochoa'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2091330861.0,1.16773,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,0.0,93.0,41.0,3161.0,Internazionale,3-5-2,True,True,False,left,0.1286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0
128894,1801326504,5476316,2H,48,50,00:48:50.858,3115.858186,shot,"opportunity, touch_in_box",92,64,3172,Atalanta,3-4-1-2,3162,Lazio,4-3-3,516161,C. De Ketelaere,SS,,,,,,,,,left_foot,False,True,gtl,0.1363,0.8012,1801326011.0,"{'id': 251187, 'name': 'I. Provedel'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1801326435.0,75.762891,['attack'],44.0,43.0,34.0,23.0,92.0,64.0,3172.0,Atalanta,3-4-1-2,True,True,False,right,0.1363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,
82278,1773722431,5476288,2H,89,59,01:29:59.387,5468.387213,shot,shot_after_throw_in,84,68,3158,Roma,3-4-2-1,3185,Torino,3-4-3,7905,R. Lukaku,CF,,,,,,,,,left_foot,False,False,bc,0.005787,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1773722426.0,5.017893,"['attack', 'throw_in']",7.0,6.0,55.0,100.0,84.0,68.0,3158.0,Roma,3-4-2-1,True,False,False,right,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
180285,1830179469,5476346,2H,68,1,01:08:01.159,4215.159401,shot,"head_shot, opportunity, shot_after_corner, touch_in_box",94,47,3158,Roma,3-5-2,3168,Lecce,4-3-3,346913,G. Mancini,RCB3,,,,,,,,,head_or_other,False,False,olb,0.2543,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1830178916.0,1.3186755,"['corner', 'set_piece_attack', 'attack']",7.0,6.0,100.0,100.0,94.0,47.0,3158.0,Roma,3-5-2,True,False,False,center,0.2543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
21875,1733179074,5476252,2H,94,22,01:34:22.986,6078.986813,shot,"head_shot, opportunity, touch_in_box",86,50,3172,Atalanta,3-4-3,3254,Frosinone,5-4-1,365444,T. Koopmeiners,RCMF,,,,,,,,,head_or_other,False,False,ol,0.01843,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1733179060.0,22.0595995,"['attack', 'throw_in']",10.0,9.0,31.0,0.0,86.0,50.0,3172.0,Atalanta,3-4-3,True,False,False,right,0.0184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
298350,1917022772,5476417,1H,8,58,00:08:58.847,539.847149,shot,"opportunity, shot_after_corner, touch_in_box",92,57,3187,Napoli,4-3-3,3236,Monza,3-4-3,481332,G. Raspadori,CF,,,,,,,,,left_foot,False,False,otr,0.2452,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1917022769.0,3.858354,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,100.0,92.0,57.0,3187.0,Napoli,4-3-3,True,False,False,right,0.2452,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
454797,2119587536,5476511,1H,38,27,00:38:27.823,2308.823238,shot,,81,75,3192,Salernitana,4-3-1-2,3173,Cagliari,4-4-1-1,20556,A. Candreva,AMF,,,,,,,,,right_foot,False,False,bc,0.001736,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2119587518.0,35.386734,"['set_piece_attack', 'attack', 'free_kick']",18.0,17.0,34.0,20.0,81.0,75.0,3192.0,Salernitana,4-3-1-2,True,False,False,center,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
126911,1795643895,5476315,1H,39,14,00:39:14.560,2355.56015,shot,,76,43,3159,Juventus,5-3-2,3185,Torino,3-4-3,127796,F. Kostić,LB5,,,,,,,,,left_foot,False,False,bc,0.005437,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1795643867.0,42.806523,"['corner', 'set_piece_attack', 'attack']",19.0,18.0,100.0,100.0,76.0,43.0,3159.0,Juventus,5-3-2,True,False,False,left,0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
143667,1810297781,5476325,1H,24,42,00:24:42.682,1483.682984,shot,opportunity,79,27,3192,Salernitana,4-3-3,3173,Cagliari,4-3-1-2,451396,Jovane Cabral,LWF,,,,,,,,,right_foot,False,False,otr,0.03318,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1810297743.0,6.9530515,"['set_piece_attack', 'attack', 'free_kick']",8.0,7.0,69.0,73.0,79.0,27.0,3192.0,Salernitana,4-3-3,True,False,False,right,0.0332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
330141,1954002970,5476436,1H,38,4,00:38:04.625,2285.625002,shot,"opportunity, touch_in_box",86,51,3157,Milan,4-2-3-1,3158,Roma,3-5-2,235555,R. Loftus-Cheek,AMF,,,,,,,,,right_foot,False,False,bc,0.143,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1954002950.0,23.8415225,"['set_piece_attack', 'attack', 'free_kick']",21.0,20.0,0.0,52.0,86.0,51.0,3157.0,Milan,4-2-3-1,True,False,False,left,0.143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
382931,2095594320,5476467,1H,18,28,00:18:28.470,1109.47054,shot,"head_shot, opportunity, touch_in_box",93,46,3173,Cagliari,3-5-2,3158,Roma,4-3-3,246175,A. Petagna,CF,,,,,,,,,head_or_other,False,True,gc,0.2463,0.1689,2095595899.0,"{'id': 70134, 'name': 'Rui Patrício'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2095594304.0,35.1789055,['attack'],24.0,23.0,9.0,12.0,93.0,46.0,3173.0,Cagliari,3-5-2,True,True,False,left,0.2463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0
