Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save
130899,1791181596,5476317,2H,71,55,01:11:55.562,4622.562409,touch,carry,31,63,3315,Sassuolo,4-2-3-1,3168,Lecce,4-1-4-1,507518,D. Boloca,RDMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,13.14,43.0,50.0,1791181571.0,42.160678,"['set_piece_attack', 'free_kick']",13.0,5.0,22.0,36.0,86.0,61.0,3315.0,Sassuolo,4-2-3-1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61431,1758799489,5476276,2H,51,49,00:51:49.179,3355.179463,touch,"progressive_run, carry",46,57,3168,Lecce,4-3-3,3236,Monza,3-4-2-1,391885,M. Pongračić,RCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,19.68,67.0,70.0,1758799478.0,45.372016,"['set_piece_attack', 'attack', 'free_kick']",22.0,10.0,0.0,48.0,98.0,54.0,3168.0,Lecce,4-3-3,False,False,False,left,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371861,2045815190,5476460,2H,79,29,01:19:29.709,4861.709446,touch,loss,58,6,3172,Atalanta,3-4-1-2,3162,Lazio,4-3-3,347024,G. Scamacca,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304615,1911883404,5476420,2H,84,31,01:24:31.295,5145.295394,touch,loss,34,36,3193,Genoa,5-3-2,3166,Bologna,4-2-3-1,792221,A. Matturro,LCB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1911883889.0,8.687599,['transition_medium'],7.0,5.0,35.0,12.0,64.0,63.0,3166.0,Bologna,4-2-3-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262777,1874453249,5476395,2H,50,9,00:50:09.197,3363.197499,touch,loss,22,33,3254,Frosinone,4-3-3,3168,Lecce,4-3-3,658409,A. Ibrahimović,LWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1874452902.0,6.9039345,"['corner', 'set_piece_attack', 'attack']",8.0,3.0,100.0,0.0,91.0,42.0,3168.0,Lecce,4-3-3,False,False,False,right,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229898,1860161102,5476375,2H,74,11,01:14:11.366,4597.366858,touch,"progressive_run, carry",45,66,3236,Monza,4-4-2,3159,Juventus,5-4-1,21094,D. D'Ambrosio,RCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,21.03,66.0,68.0,1860161083.0,59.4086495,['attack'],24.0,16.0,71.0,89.0,78.0,60.0,3236.0,Monza,4-4-2,True,False,False,right,0.0428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68337,1778567394,5476280,2H,57,42,00:57:42.973,3592.97341,touch,"progressive_run, carry",60,18,3172,Atalanta,3-4-3,3173,Cagliari,4-4-2,625,M. de Roon,LCMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,10.79,68.0,29.0,1778567388.0,18.963354,"['attack', 'transition_medium']",10.0,6.0,42.0,8.0,81.0,87.0,3172.0,Atalanta,3-4-3,False,False,False,center,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334673,1937280907,5476439,1H,1,48,00:01:48.558,109.558541,touch,"progressive_run, carry",77,89,3194,Hellas Verona,4-4-1-1,3178,Empoli,4-3-3,471901,C. Ngonge,RW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,11.91,92.0,83.0,1937280901.0,11.329337,['counterattack'],9.0,5.0,27.0,57.0,100.0,86.0,3194.0,Hellas Verona,4-4-1-1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147979,1822447561,5476327,2H,83,9,01:23:09.925,5057.92527,touch,"progressive_run, carry",57,20,3185,Torino,4-2-3-1,3161,Internazionale,3-5-2,14922,R. Rodríguez,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,17.93,77.0,20.0,1822447557.0,14.5299655,['attack'],7.0,3.0,64.0,94.0,100.0,88.0,3185.0,Torino,4-2-3-1,False,False,False,left,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288682,1884578541,5476411,1H,0,29,00:00:29.846,30.846681,touch,"progressive_run, carry",90,9,3178,Empoli,4-3-3,3173,Cagliari,4-3-1-2,509361,N. Cambiaghi,LWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,10.96,96.0,23.0,1884576939.0,17.854489,"['attack', 'transition_low']",12.0,7.0,28.0,16.0,97.0,27.0,3178.0,Empoli,4-3-3,False,False,False,left,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
