Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save
20036,1733178329,5476252,1H,0,32,00:00:32.534,33.534377,interception,,57,9,3254,Frosinone,4-1-4-1,3172,Atalanta,3-4-1-2,347015,R. Marchizza,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1733176965.0,9.8786175,['throw_in'],5.0,4.0,32.0,0.0,43.0,91.0,3172.0,Atalanta,3-4-1-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372391,2080815546,5476461,1H,11,39,00:11:39.433,700.433202,interception,"back_pass, pass, recovery, counterpressing_recovery, short_or_medium_pass",95,5,3315,Sassuolo,4-2-3-1,3166,Bologna,4-1-4-1,437238,A. Laurienté,LAMF,True,158.0,10.0,626726.0,L. Lipani,LDMF,86.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2080813757.0,12.3852395,['throw_in'],10.0,2.0,6.0,100.0,3.0,71.0,3166.0,Bologna,4-1-4-1,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224602,1859020948,5476372,2H,64,19,01:04:19.705,3990.705273,interception,"recovery, counterpressing_recovery",60,94,3173,Cagliari,4-4-1,3162,Lazio,4-3-3,737882,M. Prati,RCMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1859020941.0,10.889773,['transition_medium'],9.0,7.0,63.0,80.0,87.0,63.0,3173.0,Cagliari,4-4-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28058,1743613646,5476256,1H,44,1,00:44:01.988,2642.988709,interception,"forward_pass, pass, pass_to_final_third, recovery, short_or_medium_pass",55,92,3236,Monza,3-4-2-1,3178,Empoli,4-2-3-1,22883,A. Izzo,RCB3,True,9.0,13.0,478313.0,S. Birindelli,RWB,67.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1743613646.0,2.693424,['transition_medium'],3.0,0.0,55.0,92.0,70.0,95.0,3236.0,Monza,3-4-2-1,,,,,,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44657,1744273846,5476266,1H,24,59,00:24:59.378,1500.378873,interception,loss,14,54,3157,Milan,4-2-3-1,3158,Roma,5-3-2,257028,D. Calabria,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1744272840.0,29.813239,"['attack', 'transition_medium']",16.0,7.0,36.0,21.0,77.0,5.0,3158.0,Roma,5-3-2,False,False,False,left,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347431,1972297429,5476446,2H,46,27,00:46:27.328,2900.328046,interception,,11,76,3192,Salernitana,4-3-3,3193,Genoa,3-5-2,104937,N. Gyömbér,RCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1972297382.0,14.7866755,"['counterattack', 'transition_low']",9.0,8.0,5.0,87.0,89.0,24.0,3193.0,Genoa,3-5-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217243,1856239596,5476368,1H,26,13,00:26:13.213,1574.213752,interception,acceleration,72,89,3162,Lazio,4-3-3,3192,Salernitana,3-4-2-1,40806,Felipe Anderson,RWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1856239534.0,20.5971985,['transition_medium'],12.0,10.0,41.0,21.0,12.0,29.0,3192.0,Salernitana,3-4-2-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
458933,2124455257,5476514,1H,6,49,00:06:49.384,410.384395,interception,recovery,18,72,3159,Juventus,5-4-1,3172,Atalanta,3-4-3,471348,W. McKennie,RW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2124455050.0,15.884078,"['attack', 'transition_medium']",10.0,5.0,42.0,39.0,94.0,15.0,3172.0,Atalanta,3-4-3,False,False,False,left,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296304,1961652312,5476415,2H,82,6,01:22:06.634,5077.634325,interception,recovery,21,92,3162,Lazio,4-3-3,3254,Frosinone,3-4-2-1,228928,A. Marušić,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1961651977.0,10.8143165,['transition_medium'],8.0,7.0,35.0,6.0,79.0,8.0,3254.0,Frosinone,3-4-2-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68236,1778567230,5476280,2H,51,6,00:51:06.875,3196.875505,interception,,4,85,3172,Atalanta,3-4-3,3173,Cagliari,4-4-2,50007,B. Djimsiti,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1778568330.0,13.2168185,"['attack', 'transition_medium']",10.0,9.0,36.0,16.0,96.0,15.0,3173.0,Cagliari,4-4-2,False,False,False,left,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83083,1770843513,5476289,1H,44,36,00:44:36.590,2677.59069,interception,"forward_pass, head_pass, pass, recovery, counterpressing_recovery, short_or_medium_pass",2,42,3163,Udinese,3-5-2,3176,Fiorentina,4-2-3-1,562387,L. Lucca,CF,True,-14.0,21.0,25770.0,F. Thauvin,SS,21.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1770843513.0,15.851332,[],6.0,0.0,2.0,42.0,47.0,100.0,3163.0,Udinese,3-5-2,,,,,,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237185,1865226914,5476380,1H,17,3,00:17:03.166,1024.166813,interception,"loss, pass, short_or_medium_pass",68,77,3157,Milan,3-4-2-1,3172,Atalanta,3-4-1-2,257028,D. Calabria,RCB3,False,-34.0,3.0,590721.0,M. Ruggeri,LWB,70.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1865228455.0,15.0225395,['transition_low'],8.0,6.0,12.0,46.0,34.0,23.0,3172.0,Atalanta,3-4-1-2,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473485,2133966756,5476523,2H,62,42,01:02:42.555,3840.555331,interception,"forward_pass, loss, pass, progressive_pass, short_or_medium_pass",11,53,3161,Internazionale,3-5-2,3187,Napoli,4-3-3,301017,M. Thuram,CF,False,-6.0,10.0,518165.0,H. Traoré,LCMF3,20.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2133966995.0,1.7010655,"['corner', 'set_piece_attack', 'attack']",7.0,5.0,100.0,0.0,80.0,49.0,3187.0,Napoli,4-3-3,True,False,False,center,0.0106,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429477,2103781065,5476494,2H,80,36,01:20:36.573,4914.57339,interception,"back_pass, loss, pass, progressive_pass, short_or_medium_pass",20,22,3159,Juventus,3-4-3,3254,Frosinone,5-3-2,646204,C. Alcaraz,LCMF,False,-146.0,11.0,590733.0,M. Soulé,SS,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2103781065.0,4.330624,['transition_low'],1.0,0.0,20.0,22.0,11.0,13.0,3159.0,Juventus,3-4-3,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297277,1881961578,5476416,1H,45,17,00:45:17.019,2718.019396,interception,"lateral_pass, pass, recovery, short_or_medium_pass",6,50,3157,Milan,4-3-3,3315,Sassuolo,4-2-3-1,344132,T. Hernández,LCB,True,-74.0,18.0,22566.0,A. Florenzi,LB,10.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1881961578.0,4.9482925,['transition_low'],2.0,0.0,6.0,50.0,41.0,98.0,3157.0,Milan,4-3-3,,,,,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151957,1826540855,5476330,1H,32,6,00:32:06.281,1927.281943,interception,recovery,15,40,3173,Cagliari,4-3-2-1,3254,Frosinone,4-2-3-1,491350,A. Dossena,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1826540855.0,11.3446405,[],7.0,0.0,15.0,40.0,0.0,8.0,3173.0,Cagliari,4-3-2-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59061,1764769244,5476275,1H,16,43,00:16:43.157,1004.157081,interception,,8,33,3159,Juventus,3-5-2,3162,Lazio,4-1-4-1,471348,W. McKennie,RWB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1764768965.0,5.188516,"['set_piece_attack', 'attack', 'free_kick']",4.0,3.0,69.0,78.0,92.0,67.0,3162.0,Lazio,4-1-4-1,False,False,False,right,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82722,1770844321,5476289,1H,19,44,00:19:44.096,1185.09672,interception,recovery,92,13,3176,Fiorentina,4-2-3-1,3163,Udinese,3-5-2,388064,C. Kouamé,LAMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1770843082.0,19.5781875,['transition_low'],14.0,3.0,14.0,90.0,57.0,83.0,3163.0,Udinese,3-5-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458991,2124455078,5476514,1H,8,49,00:08:49.718,530.718693,interception,"recovery, counterpressing_recovery",14,82,3172,Atalanta,3-4-3,3159,Juventus,5-4-1,22889,D. Zappacosta,RWB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2124455300.0,25.9365805,"['set_piece_attack', 'attack', 'free_kick']",14.0,10.0,65.0,49.0,80.0,0.0,3159.0,Juventus,5-4-1,False,False,False,right,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428099,2103779650,5476494,1H,5,31,00:05:31.854,332.854885,interception,loss,8,43,3159,Juventus,3-5-2,3254,Frosinone,5-3-2,209117,A. Rabiot,LCMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2103779650.0,4.529749,[],1.0,0.0,8.0,43.0,39.0,21.0,3159.0,Juventus,3-5-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435041,2100004620,5476498,1H,19,52,00:19:52.431,1193.431477,interception,,5,69,3236,Monza,4-2-3-1,3192,Salernitana,5-4-1,478313,S. Birindelli,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2100004620.0,0.92413,[],2.0,0.0,5.0,69.0,0.0,71.0,3236.0,Monza,4-2-3-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128897,1801326012,5476316,2H,48,54,00:48:54.833,3119.833481,interception,,3,62,3162,Lazio,4-3-3,3172,Atalanta,3-4-1-2,40806,Felipe Anderson,RWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1801326506.0,0.420553,[],2.0,1.0,96.0,25.0,97.0,38.0,3172.0,Atalanta,3-4-1-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193461,1835172468,5476354,2H,55,49,00:55:49.754,3415.754076,interception,"pass, recovery, short_or_medium_pass",23,16,3158,Roma,3-5-2,3162,Lazio,4-3-3,190167,L. Spinazzola,LWB,True,54.0,9.0,449967.0,E. Ndicka,LCB3,28.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1835172468.0,9.2336105,['transition_low'],8.0,0.0,23.0,16.0,75.0,56.0,3158.0,Roma,3-5-2,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467621,2135059008,5476519,1H,24,40,00:24:40.016,1481.016123,interception,loss,65,92,3254,Frosinone,4-3-3,3315,Sassuolo,4-2-3-1,634204,E. Barrenechea,DMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2135059008.0,3.5217615,[],2.0,0.0,65.0,92.0,71.0,100.0,3254.0,Frosinone,4-3-3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347154,1972297027,5476446,1H,33,47,00:33:47.955,2028.955031,interception,head_pass,8,43,3193,Genoa,3-5-2,3192,Salernitana,4-3-3,69400,M. Badelj,DMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1972297027.0,1.950149,[],2.0,0.0,8.0,43.0,0.0,57.0,3193.0,Genoa,3-5-2,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261218,1977435920,5476394,2H,57,16,00:57:16.611,3679.611317,interception,"head_pass, pass, recovery, short_or_medium_pass",31,17,3162,Lazio,4-3-3,3161,Internazionale,5-3-2,228928,A. Marušić,LB,True,76.0,4.0,545564.0,Mario Gila,LCB,32.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1977435920.0,5.023042,['transition_low'],2.0,0.0,31.0,17.0,67.0,8.0,3162.0,Lazio,4-3-3,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145968,1809993689,5476326,2H,58,42,00:58:42.870,3751.870256,interception,"forward_pass, head_pass, pass, recovery, short_or_medium_pass",48,51,3315,Sassuolo,4-2-3-1,3162,Lazio,4-3-3,364637,M. Erlić,RCB,True,22.0,16.0,209400.0,D. Berardi,RAMF,62.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1809993689.0,11.9040005,['transition_medium'],4.0,0.0,48.0,51.0,75.0,38.0,3315.0,Sassuolo,4-2-3-1,,,,,,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339724,2003834383,5476442,1H,0,10,00:00:10.398,11.398446,interception,"head_pass, lateral_pass, loss, pass, progressive_pass, short_or_medium_pass",27,28,3173,Cagliari,5-3-2,3254,Frosinone,4-2-3-1,535711,G. Zappa,LCB3,False,-55.0,21.0,477270.0,N. Zortea,RB,38.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2003834464.0,37.825692,[],15.0,3.0,51.0,50.0,76.0,94.0,3254.0,Frosinone,4-2-3-1,,,,,,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485778,2146971241,5476533,1H,2,6,00:02:06.401,127.401602,interception,,31,84,3193,Genoa,5-3-2,3254,Frosinone,3-4-2-1,69400,M. Badelj,DMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2146971200.0,10.852362,['throw_in'],12.0,11.0,56.0,0.0,69.0,16.0,3254.0,Frosinone,3-4-2-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1723218522,5476240,1H,16,47,00:16:47.409,1008.409417,interception,"lateral_pass, long_pass, pass, recovery",4,49,3166,Bologna,4-1-3-2,3157,Milan,4-3-3,368194,J. Lucumí,LCB,True,75.0,16.0,496214.0,N. Domínguez,AMF,8.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1723218522.0,4.2402975,[],3.0,0.0,4.0,49.0,10.0,0.0,3166.0,Bologna,4-1-3-2,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342714,2105700375,5476443,2H,79,23,01:19:23.500,4958.500457,interception,head_pass,7,54,3161,Internazionale,3-5-2,3172,Atalanta,3-4-1-2,130,S. de Vrij,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2105701634.0,15.683328,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",9.0,1.0,81.0,89.0,34.0,15.0,3172.0,Atalanta,3-4-1-2,False,False,False,center,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372187,2080813627,5476461,1H,1,52,00:01:52.605,113.605251,interception,"recovery, counterpressing_recovery",14,45,3166,Bologna,4-1-4-1,3315,Sassuolo,4-2-3-1,542200,R. Calafiori,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2080813627.0,13.515283,['transition_low'],10.0,0.0,14.0,45.0,7.0,17.0,3166.0,Bologna,4-1-4-1,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358578,2010144048,5476453,1H,10,37,00:10:37.116,638.116702,interception,"forward_pass, head_pass, pass, recovery, short_or_medium_pass",25,77,3168,Lecce,4-3-3,3193,Genoa,3-5-2,358476,F. Baschirotto,LCB,True,6.0,9.0,391885.0,M. Pongračić,RCB,34.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2010144048.0,7.35097,['transition_low'],6.0,0.0,25.0,77.0,55.0,92.0,3168.0,Lecce,4-3-3,,,,,,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10338,1725461911,5476246,1H,15,26,00:15:26.070,927.070428,interception,"recovery, carry",2,46,3192,Salernitana,3-4-2-1,3158,Roma,5-3-2,25816,G. Ochoa,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,9.439,12.0,29.0,1725461911.0,24.889742,[],5.0,0.0,2.0,46.0,59.0,0.0,3192.0,Salernitana,3-4-2-1,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53880,1758801936,5476271,2H,88,6,01:28:06.699,5550.699587,interception,"back_pass, pass, recovery, counterpressing_recovery, carry, short_or_medium_pass, under_pressure",14,17,3172,Atalanta,3-5-2,3176,Fiorentina,4-2-3-1,635339,G. Scalvini,CB,True,-162.0,3.0,0.0,,,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,-3.221,23.0,11.0,1758801933.0,72.958707,"['set_piece_attack', 'free_kick']",30.0,8.0,57.0,86.0,55.0,62.0,3172.0,Atalanta,3-5-2,,,,,,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303362,1911882178,5476420,1H,16,46,00:16:46.566,1007.566336,interception,"loss, shot_block",5,57,3193,Genoa,5-3-2,3166,Bologna,4-2-3-1,511944,J. Vásquez,LCB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1911882178.0,1.3952005,[],1.0,0.0,5.0,57.0,7.0,88.0,3193.0,Genoa,5-3-2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348697,2135530048,5476447,1H,23,31,00:23:31.488,1412.488458,interception,loss,8,44,3315,Sassuolo,4-1-4-1,3187,Napoli,4-3-3,22270,G. Ferrari,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2135529501.0,53.8013835,"['attack', 'transition_low']",21.0,15.0,30.0,96.0,90.0,17.0,3187.0,Napoli,4-3-3,False,False,False,right,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
