event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession
1723219126,5476240,2H,46,38,00:46:38.492,3043.492511,duel,loose_ball_duel,37,18,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,541676,D. Ndoye,LW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,16.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219245,5476240,2H,46,40,00:46:40.964,3045.964459,touch,"progressive_run, carry, under_pressure",39,84,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,521375,M. Thiaw,RCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.47,63.0,93.0,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,17.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219248,5476240,2H,46,45,00:46:45.022,3050.022599,pass,"lateral_pass, pass_to_final_third, progressive_pass, short_or_medium_pass",63,93,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,521375,M. Thiaw,RCB,True,-50.0,17.0,26010.0,O. Giroud,CF,73.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,18.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219250,5476240,2H,46,45,00:46:45.884,3050.884708,pass,"lateral_pass, short_or_medium_pass",73,74,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,26010,O. Giroud,CF,True,-109.0,18.0,344132.0,T. Hernández,LB,68.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,19.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219254,5476240,2H,46,47,00:46:47.850,3052.850859,pass,"forward_pass, loss, short_or_medium_pass",68,49,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,344132,T. Hernández,LB,False,34.0,3.0,523944.0,S. Beukema,RCB,70.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,20.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219129,5476240,2H,46,48,00:46:48.769,3053.769642,interception,"loss, recovery",30,49,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,523944,S. Beukema,RCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,21.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219255,5476240,2H,46,50,00:46:50.476,3055.476688,pass,"lateral_pass, recovery, counterpressing_recovery, short_or_medium_pass",58,44,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,254493,R. Krunić,DMF,True,-83.0,25.0,520698.0,T. Reijnders,LCMF3,61.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,22.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219256,5476240,2H,46,54,00:46:54.367,3059.367528,pass,"lateral_pass, short_or_medium_pass",61,7,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,520698,T. Reijnders,LCMF3,True,110.0,24.0,254493.0,R. Krunić,DMF,53.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,23.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219259,5476240,2H,46,58,00:46:58.744,3063.744986,pass,short_or_medium_pass,53,40,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,254493,R. Krunić,DMF,True,76.0,12.0,257028.0,D. Calabria,RB,56.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,24.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219260,5476240,2H,46,59,00:46:59.648,3064.648579,pass,"back_pass, short_or_medium_pass",56,57,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,257028,D. Calabria,RB,True,180.0,12.0,521375.0,M. Thiaw,RCB,45.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,25.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219261,5476240,2H,47,0,00:47:00.951,3065.951672,pass,"lateral_pass, short_or_medium_pass",45,57,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,521375,M. Thiaw,RCB,True,-93.0,18.0,291591.0,F. Tomori,LCB,44.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,26.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219262,5476240,2H,47,3,00:47:03.246,3068.246328,pass,"forward_pass, short_or_medium_pass",44,30,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,291591,F. Tomori,LCB,True,-28.0,17.0,344132.0,T. Hernández,LB,58.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,27.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219263,5476240,2H,47,5,00:47:05.032,3070.032542,pass,"back_pass, short_or_medium_pass",58,17,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,344132,T. Hernández,LB,True,150.0,16.0,291591.0,F. Tomori,LCB,45.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,28.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219264,5476240,2H,47,8,00:47:08.628,3073.628188,pass,"lateral_pass, short_or_medium_pass",45,30,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,291591,F. Tomori,LCB,True,110.0,23.0,521375.0,M. Thiaw,RCB,37.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,29.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219265,5476240,2H,47,11,00:47:11.498,3076.498034,pass,"back_pass, short_or_medium_pass",37,62,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,521375,M. Thiaw,RCB,True,-157.0,23.0,134496.0,M. Maignan,GK,17.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,30.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219266,5476240,2H,47,14,00:47:14.515,3079.515969,pass,"lateral_pass, short_or_medium_pass",17,49,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,134496,M. Maignan,GK,True,-54.0,19.0,291591.0,F. Tomori,LCB,28.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,31.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219267,5476240,2H,47,18,00:47:18.205,3083.205674,pass,"back_pass, short_or_medium_pass",28,26,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,291591,F. Tomori,LCB,True,137.0,23.0,134496.0,M. Maignan,GK,12.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,32.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219268,5476240,2H,47,23,00:47:23.069,3088.069875,touch,carry,12,49,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,134496,M. Maignan,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.278,18.0,47.0,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,33.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219269,5476240,2H,47,25,00:47:25.311,3090.311448,pass,"forward_pass, long_pass, loss",18,47,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,134496,M. Maignan,GK,False,35.0,50.0,92900.0,C. Lykogiannis,LB,57.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219210.0,79.847223,"['set_piece_attack', 'attack', 'free_kick']",35.0,34.0,38.0,72.0,57.0,89.0,3157.0,Milan,4-3-3,False,False,False,center,0.0
1723219187,5476240,2H,47,28,00:47:28.633,3093.6337,interception,head_pass,43,11,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,92900,C. Lykogiannis,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219187.0,2.056529,[],2.0,0.0,43.0,11.0,47.0,0.0,3166.0,Bologna,4-1-4-1,,,,,
1723219270,5476240,2H,47,32,00:47:32.746,3097.746758,game_interruption,ball_out,53,100,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219187.0,2.056529,[],2.0,1.0,43.0,11.0,47.0,0.0,3166.0,Bologna,4-1-4-1,,,,,
1723219271,5476240,2H,47,37,00:47:37.617,3102.617232,throw_in,,54,100,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,257028,D. Calabria,RB,True,-55.0,13.0,26010.0,O. Giroud,CF,61.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219271.0,3.040986,['throw_in'],3.0,0.0,54.0,100.0,67.0,94.0,3157.0,Milan,4-3-3,,,,,
1723219272,5476240,2H,47,38,00:47:38.829,3103.829045,pass,"forward_pass, pass_to_final_third, short_or_medium_pass",61,85,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,26010,O. Giroud,CF,True,45.0,9.0,257028.0,D. Calabria,RB,67.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219271.0,3.040986,['throw_in'],3.0,1.0,54.0,100.0,67.0,94.0,3157.0,Milan,4-3-3,,,,,
1723219275,5476240,2H,47,40,00:47:40.303,3105.303338,duel,"dribble, ground_duel, loss, offensive_duel",67,94,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,257028,D. Calabria,RB,,,,,,,,,,,,,,,,,368194.0,J. Lucumí,LCB,dribble,False,False,,,False,right,1723219190.0,,,,,,,,,,,,,,,,,1723219271.0,3.040986,['throw_in'],3.0,2.0,54.0,100.0,67.0,94.0,3157.0,Milan,4-3-3,,,,,
1723219190,5476240,2H,47,41,00:47:41.013,3106.013098,duel,"defensive_duel, ground_duel, recovery, counterpressing_recovery",33,6,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,368194,J. Lucumí,LCB,,,,,,,,,,,,,,,,,257028.0,D. Calabria,RB,defensive_duel,,,True,True,False,left,1723219275.0,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,0.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723219278,5476240,2H,47,42,00:47:42.150,3107.150002,duel,"defensive_duel, ground_duel",71,94,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,257028,D. Calabria,RB,,,,,,,,,,,,,,,,,0.0,,,defensive_duel,,,True,False,False,,1723220318.0,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,1.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723220318,5476240,2H,47,42,00:47:42.150,3107.150002,duel,"ground_duel, offensive_duel",29,6,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,0,,,,,,,,,,,,,,,,,,,257028.0,D. Calabria,RB,offensive_duel,True,False,,,False,,1723219278.0,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,2.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723219191,5476240,2H,47,43,00:47:43.367,3108.367409,pass,short_or_medium_pass,31,6,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,368194,J. Lucumí,LCB,True,120.0,7.0,496214.0,N. Domínguez,RCMF,28.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,3.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723219193,5476240,2H,47,44,00:47:44.505,3109.505239,pass,"lateral_pass, short_or_medium_pass",28,16,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,496214,N. Domínguez,RCMF,True,47.0,19.0,373768.0,R. Orsolini,RW,40.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,4.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723219194,5476240,2H,47,47,00:47:47.228,3112.228457,pass,short_or_medium_pass,40,37,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,373768,R. Orsolini,RW,True,97.0,8.0,0.0,,,39.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,5.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723219282,5476240,2H,47,47,00:47:47.241,3112.241365,duel,"loose_ball_duel, sliding_tackle",61,51,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,254493,R. Krunić,DMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,6.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723220319,5476240,2H,47,47,00:47:47.241,3112.241365,duel,loose_ball_duel,39,49,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,7.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723219196,5476240,2H,47,48,00:47:48.622,3113.622243,pass,"back_pass, short_or_medium_pass",45,29,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,445146,L. Ferguson,LCMF,True,-146.0,8.0,373768.0,R. Orsolini,RW,39.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,8.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723219197,5476240,2H,47,49,00:47:49.252,3114.252292,pass,short_or_medium_pass,39,23,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,373768,R. Orsolini,RW,True,72.0,10.0,445146.0,L. Ferguson,LCMF,42.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,9.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723219198,5476240,2H,47,50,00:47:50.122,3115.122352,pass,"forward_pass, short_or_medium_pass",42,37,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,445146,L. Ferguson,LCMF,True,-43.0,16.0,0.0,,,53.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,10.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723219288,5476240,2H,47,51,00:47:51.918,3116.918423,duel,"defensive_duel, ground_duel",47,79,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,257028,D. Calabria,RB,,,,,,,,,,,,,,,,,0.0,,,defensive_duel,,,True,False,False,,1723220320.0,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,11.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723220320,5476240,2H,47,51,00:47:51.918,3116.918423,duel,"ground_duel, offensive_duel",53,21,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,0,,,,,,,,,,,,,,,,,,,257028.0,D. Calabria,RB,offensive_duel,True,False,,,False,,1723219288.0,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,12.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723219200,5476240,2H,47,51,00:47:51.976,3116.976628,pass,"forward_pass, loss, pass_to_final_third, short_or_medium_pass",54,22,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,373768,R. Orsolini,RW,False,-33.0,17.0,521375.0,M. Thiaw,RCB,68.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219190.0,12.3147415,['transition_medium'],14.0,13.0,33.0,6.0,68.0,9.0,3166.0,Bologna,4-1-4-1,,,,,
1723219292,5476240,2H,47,54,00:47:54.411,3119.411192,interception,"back_pass, pass, recovery, short_or_medium_pass, under_pressure",32,91,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,521375,M. Thiaw,RCB,True,-144.0,32.0,134496.0,M. Maignan,GK,8.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,0.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219295,5476240,2H,47,59,00:47:59.280,3124.280472,pass,"forward_pass, short_or_medium_pass",8,63,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,134496,M. Maignan,GK,True,-43.0,17.0,291591.0,F. Tomori,LCB,20.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,1.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219297,5476240,2H,48,0,00:48:00.838,3125.838226,pass,"lateral_pass, short_or_medium_pass",20,46,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,291591,F. Tomori,LCB,True,-56.0,22.0,344132.0,T. Hernández,LB,31.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,2.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219299,5476240,2H,48,5,00:48:05.802,3130.802348,pass,"forward_pass, short_or_medium_pass",31,19,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,344132,T. Hernández,LB,True,0.0,8.0,520698.0,T. Reijnders,LCMF3,39.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,3.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219301,5476240,2H,48,7,00:48:07.548,3132.548452,pass,"back_pass, short_or_medium_pass",39,19,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,520698,T. Reijnders,LCMF3,True,146.0,14.0,254493.0,R. Krunić,DMF,28.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,4.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219305,5476240,2H,48,12,00:48:12.465,3137.465643,pass,"back_pass, short_or_medium_pass",28,31,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,254493,R. Krunić,DMF,True,149.0,6.0,291591.0,F. Tomori,LCB,23.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,5.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219308,5476240,2H,48,17,00:48:17.261,3142.261191,pass,"lateral_pass, short_or_medium_pass",23,35,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,291591,F. Tomori,LCB,True,130.0,17.0,134496.0,M. Maignan,GK,12.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,6.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219310,5476240,2H,48,20,00:48:20.407,3145.407601,pass,"forward_pass, long_pass, progressive_pass, under_pressure",12,54,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,134496,M. Maignan,GK,True,30.0,52.0,391530.0,C. Pulišić,RWF,55.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,7.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219313,5476240,2H,48,23,00:48:23.512,3148.512099,duel,"aerial_duel, loss",55,92,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,391530,C. Pulišić,RWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,92900.0,C. Lykogiannis,LB,191.0,False,178.0,1723219202.0,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,8.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219202,5476240,2H,48,23,00:48:23.837,3148.837555,duel,"aerial_duel, recovery",45,8,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,92900,C. Lykogiannis,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,391530.0,C. Pulišić,RWF,178.0,True,191.0,1723219313.0,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,9.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219203,5476240,2H,48,27,00:48:27.188,3152.188561,pass,"forward_pass, loss, pass_to_final_third, progressive_pass, short_or_medium_pass",60,19,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,471029,M. Aebischer,DMF,True,-4.0,13.0,541676.0,D. Ndoye,LW,72.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,10.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219321,5476240,2H,48,27,00:48:27.765,3152.765761,duel,"defensive_duel, ground_duel, recovery, counterpressing_recovery",28,82,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,521375,M. Thiaw,RCB,,,,,,,,,,,,,,,,,541676.0,D. Ndoye,LW,defensive_duel,,,True,True,False,,1723219204.0,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,11.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219204,5476240,2H,48,27,00:48:27.802,3152.802485,duel,"ground_duel, offensive_duel",72,18,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,541676,D. Ndoye,LW,,,,,,,,,,,,,,,,,521375.0,M. Thiaw,RCB,offensive_duel,False,False,,,False,,1723219321.0,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,12.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219325,5476240,2H,48,29,00:48:29.578,3154.578656,pass,"forward_pass, short_or_medium_pass",42,74,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,235555,R. Loftus-Cheek,RCMF3,True,6.0,9.0,26010.0,O. Giroud,CF,51.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,13.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219332,5476240,2H,48,31,00:48:31.078,3156.078273,pass,"linkup_play, short_or_medium_pass",51,75,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,26010,O. Giroud,CF,True,79.0,10.0,235555.0,R. Loftus-Cheek,RCMF3,53.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,14.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219334,5476240,2H,48,32,00:48:32.510,3157.510842,acceleration,"progressive_run, carry",53,89,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,235555,R. Loftus-Cheek,RCMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.69,97.0,84.0,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,15.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219205,5476240,2H,48,35,00:48:35.277,3160.277021,duel,"defensive_duel, dribbled_past_attempt, ground_duel",27,7,3166,Bologna,4-1-4-1,3157,Milan,4-3-3,496214,N. Domínguez,RCMF,,,,,,,,,,,,,,,,,235555.0,R. Loftus-Cheek,RCMF3,defensive_duel,,,True,False,True,right,1723219336.0,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,16.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
1723219336,5476240,2H,48,35,00:48:35.345,3160.345589,duel,"dribble, ground_duel, offensive_duel",73,93,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,235555,R. Loftus-Cheek,RCMF3,,,,,,,,,,,,,,,,,496214.0,N. Domínguez,RCMF,dribble,False,False,,,True,left,1723219205.0,,,,,,,,,,,,,,,,,1723219292.0,48.986302,"['counterattack', 'attack']",23.0,17.0,32.0,91.0,100.0,80.0,3157.0,Milan,4-3-3,False,False,False,right,0.0
