Frame,Bbox,Score,Category_ID,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17
30,"[381.6, 380.78, 49.85, 92.72]",0.746,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(396.29, 384.07, 0.54)","(404.24, 382.81, 0.57)","(397.74, 395.3, 0.96)","(409.96, 392.82, 0.96)","(394.77, 411.63, 0.91)","(412.75, 408.27, 0.65)","(385.24, 420.49, 0.9)","(0.0, 0.0, 0.0)","(403.4, 424.34, 1.0)","(412.06, 423.21, 0.98)","(396.9, 446.52, 0.97)","(416.13, 446.86, 0.96)","(389.9, 467.39, 0.95)","(425.74, 467.06, 0.91)"
30,"[380.07, 279.29, 50.38, 80.68]",0.712,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(388.62, 281.54, 0.78)","(396.28, 280.93, 0.58)","(387.42, 291.17, 0.93)","(403.27, 287.84, 0.96)","(383.68, 305.84, 0.84)","(416.51, 296.08, 1.0)","(0.0, 0.0, 0.0)","(417.17, 308.97, 0.82)","(399.65, 313.84, 0.88)","(406.16, 312.27, 0.86)","(406.54, 337.79, 0.79)","(390.72, 327.22, 0.67)","(424.21, 353.72, 0.84)","(395.44, 349.81, 0.65)"
30,"[745.54, 251.97, 35.46, 79.0]",0.692,1,"(0.0, 0.0, 0.0)","(752.46, 253.21, 0.58)","(0.0, 0.0, 0.0)","(755.93, 254.1, 0.78)","(0.0, 0.0, 0.0)","(753.13, 264.45, 0.86)","(767.37, 260.64, 0.99)","(749.12, 276.16, 0.74)","(775.78, 269.29, 0.85)","(748.26, 277.71, 0.47)","(0.0, 0.0, 0.0)","(758.97, 287.11, 0.9)","(766.65, 285.79, 0.92)","(759.64, 310.04, 0.87)","(758.56, 308.25, 0.85)","(776.71, 319.14, 0.77)","(757.57, 326.57, 0.7)"
30,"[961.97, 271.73, 29.45, 86.97]",0.631,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(971.33, 273.94, 0.72)","(979.19, 273.58, 0.51)","(968.05, 283.91, 0.87)","(985.45, 283.43, 0.82)","(965.33, 298.93, 0.73)","(987.74, 298.19, 0.67)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(973.08, 310.6, 0.9)","(983.88, 310.3, 0.82)","(970.88, 332.38, 0.87)","(984.06, 332.91, 0.76)","(971.42, 354.16, 0.82)","(981.05, 354.52, 0.71)"
30,"[693.72, 266.26, 42.07, 70.11]",0.633,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(697.82, 267.73, 0.66)","(0.0, 0.0, 0.0)","(697.78, 276.71, 0.69)","(708.3, 270.89, 0.63)","(701.39, 290.12, 0.66)","(719.19, 274.13, 0.45)","(696.22, 298.05, 0.68)","(724.47, 278.87, 0.38)","(708.51, 297.82, 0.81)","(710.92, 296.52, 0.79)","(716.19, 318.19, 0.82)","(701.58, 312.67, 0.95)","(730.9, 331.48, 0.76)","(708.85, 329.85, 0.91)"
30,"[577.83, 369.63, 29.91, 93.58]",0.645,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(586.04, 371.32, 0.83)","(0.0, 0.0, 0.0)","(586.5, 383.02, 1.0)","(601.71, 380.51, 0.88)","(584.66, 400.52, 0.85)","(0.0, 0.0, 0.0)","(581.13, 416.77, 0.66)","(0.0, 0.0, 0.0)","(590.79, 411.98, 0.92)","(601.95, 411.13, 0.91)","(583.02, 436.82, 0.88)","(597.44, 437.03, 0.84)","(595.58, 454.52, 0.72)","(598.21, 458.84, 0.67)"
30,"[1140.04, 297.76, 36.95, 83.18]",0.583,1,"(1149.79, 300.74, 0.44)","(1150.74, 298.89, 0.54)","(0.0, 0.0, 0.0)","(1153.89, 300.93, 0.66)","(0.0, 0.0, 0.0)","(1158.29, 312.12, 0.71)","(1154.62, 312.09, 0.65)","(1163.29, 326.91, 0.69)","(1153.02, 325.33, 0.55)","(1162.78, 340.98, 0.35)","(1142.79, 330.28, 0.42)","(1162.6, 337.32, 0.71)","(1159.78, 337.41, 0.66)","(1157.33, 358.29, 0.81)","(1156.62, 358.01, 0.61)","(1173.07, 372.3, 0.54)","(1164.79, 376.95, 0.62)"
30,"[571.71, 234.76, 34.26, 50.11]",0.627,1,"(582.27, 237.13, 0.47)","(583.81, 235.68, 0.51)","(0.0, 0.0, 0.0)","(588.35, 237.41, 0.8)","(0.0, 0.0, 0.0)","(590.77, 246.24, 0.92)","(588.26, 244.67, 0.85)","(596.28, 257.97, 0.61)","(583.14, 251.82, 0.69)","(596.15, 268.8, 0.53)","(574.42, 250.97, 0.63)","(601.42, 264.5, 0.96)","(599.69, 264.06, 0.74)","(594.25, 281.55, 0.72)","(594.26, 280.32, 0.51)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
30,"[1002.56, 292.49, 50.0, 83.02]",0.522,1,"(1005.44, 296.13, 0.22)","(1006.38, 293.57, 0.41)","(0.0, 0.0, 0.0)","(1011.09, 294.67, 0.61)","(0.0, 0.0, 0.0)","(1012.56, 304.86, 0.72)","(1020.44, 303.32, 0.69)","(1011.15, 321.51, 0.67)","(0.0, 0.0, 0.0)","(1005.27, 332.23, 0.62)","(0.0, 0.0, 0.0)","(1023.93, 330.97, 0.8)","(1024.47, 329.91, 0.7)","(1025.38, 354.43, 0.53)","(1014.0, 350.56, 0.61)","(1047.87, 358.6, 0.39)","(1019.43, 370.92, 0.64)"
30,"[601.67, 297.46, 43.26, 67.53]",0.546,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(612.83, 298.86, 0.52)","(0.0, 0.0, 0.0)","(617.73, 308.37, 0.82)","(612.65, 307.57, 0.74)","(620.3, 321.9, 0.75)","(613.05, 320.53, 0.55)","(0.0, 0.0, 0.0)","(604.47, 323.7, 0.56)","(620.33, 334.03, 0.89)","(617.19, 333.89, 0.83)","(609.85, 355.03, 0.72)","(618.39, 356.27, 0.58)","(0.0, 0.0, 0.0)","(639.64, 359.71, 0.48)"
30,"[1039.79, 270.12, 30.5, 70.66]",0.539,1,"(1041.44, 273.11, 0.44)","(1042.79, 271.27, 0.58)","(0.0, 0.0, 0.0)","(1047.05, 271.95, 0.74)","(0.0, 0.0, 0.0)","(1050.16, 281.28, 0.97)","(1050.85, 279.93, 0.76)","(1047.02, 294.18, 0.68)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1052.52, 305.02, 0.79)","(1055.55, 304.86, 0.63)","(1043.31, 323.72, 0.6)","(1050.93, 323.65, 0.61)","(0.0, 0.0, 0.0)","(1066.3, 336.79, 0.56)"
30,"[904.0, 310.14, 23.01, 85.87]",0.516,1,"(0.0, 0.0, 0.0)","(904.87, 311.01, 0.46)","(0.0, 0.0, 0.0)","(908.91, 311.75, 0.65)","(0.0, 0.0, 0.0)","(913.87, 321.82, 0.69)","(916.41, 319.72, 0.53)","(916.79, 337.93, 0.76)","(0.0, 0.0, 0.0)","(907.17, 347.1, 0.85)","(0.0, 0.0, 0.0)","(917.25, 349.29, 0.7)","(915.89, 347.22, 0.61)","(910.73, 371.33, 0.61)","(908.02, 369.03, 0.54)","(918.07, 392.23, 0.47)","(923.21, 384.01, 0.4)"
30,"[913.7, 275.54, 35.12, 56.08]",0.446,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(935.05, 277.0, 0.57)","(923.37, 286.24, 0.84)","(938.89, 286.13, 0.76)","(916.86, 297.57, 0.52)","(945.74, 298.93, 0.56)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(926.67, 309.65, 0.63)","(936.91, 309.97, 0.72)","(927.87, 328.32, 0.45)","(933.32, 328.34, 0.55)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
30,"[1173.61, 280.73, 16.26, 55.0]",0.374,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1186.74, 282.26, 0.67)","(1180.36, 287.74, 0.65)","(1182.54, 288.68, 0.85)","(0.0, 0.0, 0.0)","(1184.4, 295.78, 0.54)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1177.54, 311.92, 0.47)","(1178.88, 312.35, 0.64)","(0.0, 0.0, 0.0)","(1186.64, 332.49, 0.43)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
31,"[127.81, 228.63, 74.18, 69.7]",0.876,1,"(171.45, 231.39, 0.74)","(172.32, 229.76, 0.71)","(169.35, 230.07, 0.81)","(0.0, 0.0, 0.0)","(164.88, 230.6, 0.95)","(175.27, 237.57, 0.95)","(159.18, 238.02, 1.0)","(186.03, 239.91, 0.95)","(147.93, 245.17, 0.93)","(197.82, 244.82, 0.93)","(144.26, 256.11, 0.92)","(160.8, 258.62, 0.95)","(154.4, 257.16, 0.99)","(150.24, 275.49, 0.81)","(158.86, 274.3, 0.97)","(132.51, 285.35, 0.78)","(154.21, 293.46, 0.86)"
31,"[308.52, 298.32, 44.31, 81.9]",0.797,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(325.85, 300.62, 0.81)","(334.26, 300.14, 0.73)","(321.58, 310.09, 0.92)","(339.94, 309.62, 0.96)","(317.08, 322.76, 0.87)","(345.89, 322.11, 0.94)","(311.56, 332.18, 0.81)","(349.17, 333.96, 0.9)","(324.88, 335.73, 0.93)","(335.9, 336.21, 1.0)","(322.06, 356.79, 0.92)","(331.38, 357.26, 0.96)","(323.05, 375.11, 0.87)","(327.1, 375.41, 0.91)"
31,"[380.93, 278.14, 52.02, 80.22]",0.772,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(391.68, 280.26, 0.77)","(399.65, 279.79, 0.76)","(389.88, 289.62, 0.97)","(405.01, 287.61, 1.0)","(384.65, 305.19, 0.84)","(417.89, 296.2, 0.97)","(383.89, 302.54, 0.56)","(418.11, 309.06, 0.82)","(399.67, 312.98, 0.88)","(406.72, 312.9, 0.91)","(409.77, 338.24, 0.87)","(391.91, 328.77, 0.85)","(426.83, 352.24, 0.86)","(395.37, 351.89, 0.81)"
31,"[384.17, 382.82, 53.7, 90.39]",0.76,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(400.48, 384.76, 0.78)","(0.0, 0.0, 0.0)","(401.12, 396.33, 1.0)","(412.97, 392.73, 0.99)","(398.08, 410.88, 0.95)","(417.9, 405.8, 0.85)","(388.23, 418.9, 0.89)","(418.85, 418.14, 0.73)","(408.62, 425.72, 0.93)","(412.88, 424.09, 0.92)","(418.84, 447.28, 0.94)","(400.39, 444.85, 0.83)","(431.83, 467.16, 0.94)","(394.87, 467.56, 0.85)"
31,"[747.21, 250.72, 34.49, 81.62]",0.743,1,"(754.4, 253.53, 0.44)","(755.56, 251.9, 0.59)","(0.0, 0.0, 0.0)","(758.98, 253.74, 0.84)","(0.0, 0.0, 0.0)","(757.84, 264.43, 1.0)","(770.61, 260.24, 0.94)","(757.68, 278.38, 0.85)","(778.02, 270.31, 0.82)","(750.02, 278.92, 0.76)","(775.36, 270.57, 0.47)","(764.05, 288.0, 0.89)","(771.61, 286.78, 0.86)","(761.72, 310.8, 0.84)","(763.17, 310.37, 0.77)","(777.64, 319.33, 0.72)","(762.78, 328.06, 0.68)"
31,"[694.19, 264.26, 46.81, 72.45]",0.679,1,"(696.14, 267.04, 0.47)","(697.03, 265.47, 0.56)","(0.0, 0.0, 0.0)","(700.02, 266.78, 0.72)","(0.0, 0.0, 0.0)","(699.85, 274.64, 0.85)","(709.15, 271.17, 0.65)","(703.2, 288.75, 0.8)","(0.0, 0.0, 0.0)","(697.0, 297.22, 0.78)","(0.0, 0.0, 0.0)","(710.22, 297.94, 0.98)","(711.78, 296.58, 0.87)","(721.13, 317.59, 0.86)","(703.92, 313.02, 0.87)","(735.63, 330.6, 0.76)","(704.1, 331.93, 0.91)"
31,"[1138.25, 297.43, 38.35, 81.45]",0.645,1,"(1148.84, 300.23, 0.7)","(1150.3, 298.57, 0.72)","(0.0, 0.0, 0.0)","(1154.82, 301.2, 0.8)","(0.0, 0.0, 0.0)","(1160.38, 312.43, 0.85)","(1155.15, 312.71, 0.83)","(1169.28, 324.19, 0.76)","(1153.56, 325.15, 0.62)","(1168.67, 338.62, 0.63)","(1141.27, 328.98, 0.46)","(1164.98, 339.06, 0.75)","(1162.39, 338.71, 0.72)","(1156.29, 356.73, 0.63)","(1159.43, 356.94, 0.38)","(1171.53, 373.64, 0.51)","(1171.87, 374.16, 0.45)"
31,"[970.24, 272.31, 28.28, 87.14]",0.656,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(979.63, 274.31, 0.69)","(988.02, 274.06, 0.67)","(976.07, 284.34, 0.93)","(993.38, 284.01, 0.87)","(973.42, 299.11, 0.85)","(995.38, 298.3, 0.68)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(980.05, 309.84, 0.88)","(991.43, 309.42, 0.85)","(979.25, 333.41, 0.85)","(989.96, 333.48, 0.83)","(977.84, 355.01, 0.81)","(987.92, 355.17, 0.82)"
31,"[582.15, 369.23, 29.92, 96.98]",0.642,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(591.32, 371.05, 0.72)","(0.0, 0.0, 0.0)","(591.21, 382.9, 0.95)","(606.93, 380.45, 0.84)","(590.98, 399.36, 0.85)","(0.0, 0.0, 0.0)","(587.25, 416.4, 0.73)","(0.0, 0.0, 0.0)","(595.04, 410.83, 0.92)","(606.46, 410.8, 0.89)","(586.4, 435.15, 0.85)","(602.15, 435.99, 0.87)","(596.07, 457.12, 0.8)","(604.85, 461.24, 0.84)"
31,"[905.82, 310.36, 22.67, 86.96]",0.618,1,"(908.31, 312.77, 0.45)","(909.65, 311.33, 0.49)","(0.0, 0.0, 0.0)","(914.1, 312.14, 0.61)","(0.0, 0.0, 0.0)","(919.5, 321.1, 0.84)","(917.51, 320.73, 0.62)","(920.62, 337.68, 0.92)","(0.0, 0.0, 0.0)","(908.57, 345.18, 0.82)","(0.0, 0.0, 0.0)","(921.77, 348.79, 0.81)","(918.13, 347.42, 0.74)","(919.83, 371.21, 0.78)","(910.16, 367.16, 0.71)","(924.6, 393.44, 0.79)","(922.85, 386.58, 0.47)"
31,"[568.75, 233.87, 36.68, 47.76]",0.597,1,"(580.21, 236.31, 0.69)","(581.86, 234.89, 0.78)","(0.0, 0.0, 0.0)","(586.33, 236.16, 0.85)","(0.0, 0.0, 0.0)","(589.58, 244.16, 0.88)","(585.11, 243.55, 0.83)","(596.93, 254.08, 0.64)","(580.24, 251.63, 0.75)","(0.0, 0.0, 0.0)","(572.03, 254.4, 0.67)","(600.79, 263.62, 0.92)","(598.07, 263.26, 0.76)","(587.29, 278.2, 0.65)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
31,"[1043.7, 271.31, 28.37, 72.23]",0.554,1,"(1044.77, 274.27, 0.45)","(1046.36, 272.3, 0.48)","(0.0, 0.0, 0.0)","(1052.06, 273.18, 0.88)","(0.0, 0.0, 0.0)","(1052.66, 282.66, 0.81)","(1058.1, 279.96, 0.72)","(1049.65, 295.34, 0.68)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1056.16, 305.17, 0.73)","(1062.6, 303.91, 0.72)","(1052.09, 326.9, 0.64)","(1057.45, 324.2, 0.63)","(1063.73, 339.67, 0.58)","(1067.92, 336.67, 0.58)"
31,"[1178.91, 278.25, 26.53, 74.91]",0.516,1,"(1197.21, 281.19, 0.49)","(0.0, 0.0, 0.0)","(1196.0, 279.57, 0.54)","(0.0, 0.0, 0.0)","(1192.33, 279.75, 0.71)","(1187.04, 286.09, 0.75)","(1190.2, 287.58, 0.86)","(0.0, 0.0, 0.0)","(1202.02, 293.33, 0.71)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1186.83, 312.29, 0.57)","(1184.19, 311.71, 0.74)","(1197.76, 329.01, 0.56)","(1191.55, 330.95, 0.66)","(1194.25, 348.8, 0.58)","(0.0, 0.0, 0.0)"
31,"[606.16, 297.97, 20.58, 80.59]",0.513,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(614.67, 299.31, 0.66)","(0.0, 0.0, 0.0)","(617.97, 309.6, 0.91)","(617.31, 307.66, 0.76)","(619.98, 321.98, 0.79)","(0.0, 0.0, 0.0)","(608.74, 325.98, 0.68)","(0.0, 0.0, 0.0)","(619.56, 334.66, 0.84)","(617.98, 333.92, 0.77)","(614.15, 358.17, 0.77)","(0.0, 0.0, 0.0)","(622.78, 374.6, 0.55)","(0.0, 0.0, 0.0)"
31,"[687.04, 220.88, 24.46, 39.01]",0.483,1,"(697.06, 223.44, 0.6)","(698.58, 222.01, 0.67)","(695.86, 221.82, 0.6)","(701.73, 222.91, 0.75)","(0.0, 0.0, 0.0)","(702.04, 231.67, 0.89)","(698.21, 230.81, 0.74)","(701.14, 245.94, 0.78)","(0.0, 0.0, 0.0)","(689.32, 247.07, 0.59)","(0.0, 0.0, 0.0)","(707.06, 255.45, 0.62)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
31,"[1005.22, 294.74, 25.8, 80.42]",0.41,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1012.44, 295.96, 0.49)","(0.0, 0.0, 0.0)","(1014.71, 306.0, 0.51)","(1021.46, 303.48, 0.47)","(1014.08, 322.3, 0.5)","(0.0, 0.0, 0.0)","(1007.93, 333.99, 0.48)","(0.0, 0.0, 0.0)","(1026.36, 332.45, 0.63)","(1024.92, 331.77, 0.59)","(1022.83, 355.18, 0.73)","(1017.95, 353.39, 0.58)","(0.0, 0.0, 0.0)","(1026.44, 371.13, 0.53)"
31,"[931.37, 275.79, 27.08, 58.14]",0.337,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(942.03, 277.16, 0.51)","(0.0, 0.0, 0.0)","(947.93, 286.1, 0.69)","(0.0, 0.0, 0.0)","(953.53, 299.47, 0.62)","(0.0, 0.0, 0.0)","(955.96, 312.9, 0.49)","(936.89, 310.46, 0.51)","(946.83, 311.15, 0.63)","(935.0, 330.3, 0.45)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
32,"[140.63, 228.91, 68.91, 70.06]",0.856,1,"(181.72, 231.46, 0.82)","(182.55, 229.95, 0.72)","(179.61, 230.07, 0.85)","(0.0, 0.0, 0.0)","(174.92, 230.88, 0.93)","(183.78, 237.63, 0.97)","(168.19, 238.89, 0.97)","(194.19, 238.87, 0.88)","(159.64, 249.46, 0.86)","(205.99, 242.45, 0.79)","(156.85, 259.14, 0.7)","(172.67, 258.31, 0.97)","(163.91, 257.35, 1.0)","(164.72, 276.3, 0.85)","(165.83, 275.21, 0.96)","(145.06, 283.5, 0.66)","(159.28, 293.95, 0.86)"
32,"[315.1, 299.5, 42.46, 77.56]",0.789,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(330.99, 301.23, 0.84)","(338.99, 301.23, 0.76)","(327.16, 310.12, 1.0)","(344.81, 310.06, 0.97)","(322.68, 321.93, 0.88)","(350.05, 322.69, 0.93)","(318.18, 330.45, 0.82)","(353.92, 334.04, 0.86)","(329.54, 335.31, 0.93)","(340.37, 335.58, 0.9)","(326.29, 355.73, 0.91)","(336.37, 356.58, 0.9)","(328.21, 371.1, 0.85)","(332.37, 372.97, 0.8)"
32,"[381.56, 277.3, 50.35, 82.17]",0.772,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(392.18, 279.96, 0.8)","(400.9, 279.02, 0.78)","(390.02, 288.83, 0.96)","(406.48, 287.63, 0.99)","(385.41, 303.95, 0.84)","(418.5, 296.75, 1.0)","(384.54, 302.25, 0.66)","(417.46, 310.29, 0.83)","(399.06, 312.8, 0.92)","(407.25, 312.17, 0.91)","(407.89, 338.51, 0.84)","(393.76, 329.8, 0.82)","(425.68, 348.04, 0.85)","(395.28, 354.06, 0.68)"
32,"[385.15, 382.74, 55.98, 90.2]",0.753,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(401.93, 384.69, 0.81)","(0.0, 0.0, 0.0)","(402.54, 395.95, 0.96)","(415.27, 393.58, 1.0)","(399.15, 410.75, 0.96)","(419.7, 406.43, 0.83)","(389.6, 418.75, 0.9)","(420.94, 418.11, 0.7)","(408.77, 425.3, 0.93)","(412.75, 424.45, 0.91)","(419.1, 447.69, 0.9)","(401.05, 445.64, 0.84)","(435.05, 465.38, 0.9)","(397.25, 467.63, 0.85)"
32,"[751.15, 250.02, 34.19, 77.76]",0.72,1,"(758.3, 252.94, 0.49)","(759.12, 251.28, 0.61)","(0.0, 0.0, 0.0)","(762.25, 252.09, 0.87)","(0.0, 0.0, 0.0)","(761.33, 262.69, 0.9)","(773.65, 259.01, 0.93)","(761.16, 276.96, 0.87)","(781.32, 269.5, 0.82)","(754.04, 281.65, 0.71)","(0.0, 0.0, 0.0)","(767.64, 287.81, 0.89)","(774.88, 285.64, 0.95)","(761.95, 308.91, 0.86)","(765.42, 307.16, 0.8)","(776.05, 320.45, 0.69)","(768.84, 323.8, 0.6)"
32,"[696.16, 264.42, 45.97, 71.53]",0.68,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(699.98, 265.89, 0.85)","(0.0, 0.0, 0.0)","(701.18, 274.67, 0.9)","(709.6, 271.33, 0.83)","(704.37, 288.46, 0.82)","(719.23, 282.63, 0.67)","(699.18, 295.29, 0.65)","(0.0, 0.0, 0.0)","(710.62, 297.64, 1.0)","(712.23, 296.82, 0.9)","(719.93, 317.35, 0.86)","(703.18, 313.36, 0.87)","(736.48, 328.38, 0.82)","(700.89, 331.21, 0.88)"
32,"[584.24, 369.56, 30.84, 91.83]",0.665,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(596.09, 371.07, 0.7)","(0.0, 0.0, 0.0)","(594.56, 382.9, 0.91)","(609.79, 380.29, 0.83)","(594.09, 399.57, 0.85)","(0.0, 0.0, 0.0)","(590.84, 415.56, 0.78)","(0.0, 0.0, 0.0)","(598.56, 412.13, 0.92)","(609.32, 411.23, 0.97)","(588.99, 434.19, 0.88)","(606.94, 435.12, 1.0)","(594.34, 456.29, 0.85)","(610.18, 456.71, 0.81)"
32,"[563.89, 231.84, 34.7, 47.19]",0.642,1,"(576.34, 234.71, 0.75)","(578.02, 232.95, 0.78)","(0.0, 0.0, 0.0)","(582.37, 234.41, 0.84)","(0.0, 0.0, 0.0)","(586.27, 242.46, 0.93)","(580.85, 244.25, 0.89)","(594.97, 249.51, 0.85)","(576.57, 253.02, 0.8)","(595.9, 260.28, 0.69)","(567.26, 257.14, 0.7)","(593.34, 263.52, 0.86)","(590.81, 264.74, 0.74)","(578.01, 275.42, 0.56)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
32,"[1184.05, 274.96, 30.25, 79.4]",0.604,1,"(1200.57, 277.53, 0.61)","(1201.46, 275.95, 0.57)","(1198.69, 276.03, 0.66)","(0.0, 0.0, 0.0)","(1195.07, 277.21, 0.73)","(1201.7, 285.81, 0.81)","(1190.56, 286.33, 0.76)","(1211.19, 291.34, 0.67)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1196.95, 310.41, 0.85)","(1189.11, 310.2, 0.76)","(1202.84, 329.94, 0.9)","(1195.11, 330.07, 0.7)","(1199.92, 349.69, 0.77)","(0.0, 0.0, 0.0)"
32,"[906.88, 310.56, 28.13, 86.28]",0.592,1,"(911.95, 313.48, 0.38)","(912.97, 311.63, 0.4)","(0.0, 0.0, 0.0)","(916.79, 312.05, 0.55)","(0.0, 0.0, 0.0)","(921.54, 321.12, 0.67)","(924.46, 318.83, 0.51)","(921.89, 337.23, 0.71)","(0.0, 0.0, 0.0)","(910.11, 345.25, 0.69)","(0.0, 0.0, 0.0)","(925.57, 348.87, 0.74)","(922.54, 348.19, 0.62)","(925.91, 370.59, 0.88)","(910.77, 365.67, 0.64)","(930.5, 392.32, 0.99)","(919.89, 387.84, 0.64)"
32,"[1135.53, 296.47, 39.54, 47.43]",0.602,1,"(1149.9, 299.19, 0.61)","(1151.57, 297.58, 0.65)","(0.0, 0.0, 0.0)","(1156.12, 300.06, 0.85)","(0.0, 0.0, 0.0)","(1160.67, 312.38, 1.0)","(1154.06, 311.43, 0.84)","(1171.4, 322.73, 0.8)","(1151.08, 323.36, 0.7)","(1170.98, 336.2, 0.62)","(1138.5, 327.37, 0.55)","(1165.06, 338.76, 0.9)","(1161.79, 338.38, 0.81)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
32,"[975.77, 272.85, 30.34, 86.5]",0.569,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(985.46, 274.71, 0.59)","(993.94, 274.46, 0.49)","(982.79, 283.97, 0.8)","(999.07, 283.89, 0.74)","(979.02, 298.27, 0.73)","(1003.17, 297.47, 0.55)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(986.43, 310.0, 0.85)","(997.25, 309.95, 0.73)","(985.04, 332.13, 0.76)","(994.58, 333.23, 0.7)","(983.46, 352.94, 0.67)","(993.11, 355.72, 0.68)"
32,"[1046.18, 270.72, 30.42, 75.62]",0.522,1,"(1047.17, 273.12, 0.4)","(1048.61, 271.69, 0.52)","(0.0, 0.0, 0.0)","(1053.96, 272.8, 0.73)","(0.0, 0.0, 0.0)","(1056.13, 282.07, 0.82)","(1060.18, 279.08, 0.69)","(1049.93, 293.87, 0.58)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1060.46, 305.01, 0.74)","(1064.37, 304.25, 0.65)","(1056.04, 327.66, 0.66)","(1058.79, 327.32, 0.56)","(1072.27, 341.13, 0.67)","(1069.99, 342.14, 0.41)"
32,"[1010.73, 293.42, 31.18, 80.5]",0.499,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1013.19, 294.7, 0.52)","(0.0, 0.0, 0.0)","(1017.47, 305.83, 0.74)","(1024.92, 304.01, 0.55)","(1018.26, 322.06, 0.69)","(0.0, 0.0, 0.0)","(1013.17, 334.1, 0.6)","(0.0, 0.0, 0.0)","(1024.37, 331.91, 0.83)","(1030.25, 330.7, 0.66)","(1021.84, 355.11, 0.77)","(1021.86, 353.11, 0.53)","(1038.02, 365.19, 0.59)","(1031.17, 369.98, 0.34)"
