Frame,Bbox,Score,Category_ID,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17
37,"[977.23, 131.89, 23.83, 63.68]",0.629,1,"(994.83, 134.28, 0.36)","(0.0, 0.0, 0.0)","(993.08, 132.8, 0.41)","(0.0, 0.0, 0.0)","(988.81, 133.36, 0.62)","(997.74, 140.68, 0.81)","(985.34, 141.35, 0.82)","(997.7, 149.17, 0.5)","(981.73, 149.52, 0.67)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(995.71, 160.28, 0.93)","(986.54, 160.32, 0.88)","(996.82, 175.25, 0.84)","(983.83, 174.79, 0.79)","(997.41, 191.92, 0.8)","(980.48, 186.05, 0.71)"
37,"[629.38, 285.52, 37.02, 64.05]",0.602,1,"(0.0, 0.0, 0.0)","(635.55, 286.41, 0.48)","(0.0, 0.0, 0.0)","(640.02, 286.96, 0.65)","(0.0, 0.0, 0.0)","(646.2, 294.32, 0.78)","(636.13, 296.44, 0.9)","(654.81, 302.72, 0.62)","(632.31, 306.49, 0.74)","(0.0, 0.0, 0.0)","(633.62, 305.07, 0.57)","(652.41, 312.95, 0.79)","(645.61, 314.49, 0.83)","(649.68, 333.59, 0.73)","(643.43, 335.23, 0.75)","(663.03, 346.2, 0.49)","(659.99, 345.69, 0.48)"
37,"[1015.62, 368.27, 25.04, 84.32]",0.613,1,"(1020.11, 370.83, 0.33)","(1021.13, 369.34, 0.44)","(0.0, 0.0, 0.0)","(1024.94, 370.54, 0.6)","(0.0, 0.0, 0.0)","(1027.03, 380.47, 0.74)","(1034.35, 377.72, 0.71)","(1026.28, 397.23, 0.58)","(0.0, 0.0, 0.0)","(1019.82, 403.31, 0.45)","(0.0, 0.0, 0.0)","(1031.32, 405.83, 0.72)","(1035.99, 404.96, 0.77)","(1019.37, 426.93, 0.79)","(1020.05, 426.37, 0.88)","(1034.11, 444.86, 0.78)","(1021.13, 448.04, 1.0)"
37,"[417.24, 353.25, 33.77, 68.48]",0.608,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(444.86, 354.86, 0.75)","(430.93, 361.54, 0.96)","(445.13, 362.77, 0.87)","(420.76, 374.08, 0.85)","(444.66, 376.64, 0.84)","(420.73, 382.16, 0.55)","(446.0, 389.7, 0.7)","(426.15, 385.24, 0.87)","(435.94, 386.08, 0.8)","(0.0, 0.0, 0.0)","(446.58, 398.53, 0.69)","(0.0, 0.0, 0.0)","(446.62, 417.34, 0.68)"
37,"[680.18, 301.02, 28.01, 66.0]",0.571,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(701.74, 302.13, 0.53)","(0.0, 0.0, 0.0)","(704.08, 310.39, 0.74)","(689.81, 309.17, 0.67)","(701.35, 320.41, 0.63)","(682.86, 318.92, 0.43)","(693.36, 315.8, 0.41)","(0.0, 0.0, 0.0)","(699.15, 332.11, 0.86)","(688.02, 331.39, 0.8)","(704.75, 347.96, 0.92)","(687.85, 347.69, 0.69)","(703.39, 363.42, 0.78)","(683.99, 363.01, 0.52)"
37,"[1033.71, 201.63, 28.31, 55.87]",0.525,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1054.42, 204.45, 0.7)","(1039.36, 204.16, 0.68)","(1056.11, 213.58, 0.6)","(1036.07, 212.92, 0.54)","(1055.37, 221.8, 0.45)","(0.0, 0.0, 0.0)","(1052.24, 222.72, 0.76)","(1042.9, 222.73, 0.71)","(1055.86, 238.45, 0.85)","(1042.79, 238.97, 0.68)","(1058.68, 253.33, 0.74)","(1043.22, 254.23, 0.68)"
37,"[466.24, 316.51, 35.18, 66.36]",0.508,1,"(485.84, 319.16, 0.59)","(0.0, 0.0, 0.0)","(484.28, 317.43, 0.67)","(0.0, 0.0, 0.0)","(479.25, 318.18, 0.75)","(481.4, 328.81, 0.72)","(474.63, 328.82, 0.85)","(0.0, 0.0, 0.0)","(468.83, 342.09, 0.64)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(477.31, 350.02, 0.55)","(473.03, 350.56, 0.74)","(492.3, 362.35, 0.46)","(490.45, 363.26, 0.59)","(0.0, 0.0, 0.0)","(498.04, 379.49, 0.45)"
37,"[800.92, 242.44, 27.03, 37.32]",0.479,1,"(808.11, 245.21, 0.49)","(809.91, 243.46, 0.5)","(806.73, 243.69, 0.45)","(813.6, 243.77, 0.72)","(0.0, 0.0, 0.0)","(820.41, 251.88, 0.87)","(804.58, 253.46, 0.79)","(825.16, 263.32, 0.68)","(803.3, 264.46, 0.52)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(820.29, 275.63, 0.67)","(809.08, 274.74, 0.56)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
37,"[194.96, 296.74, 36.01, 65.51]",0.458,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(228.95, 298.01, 0.39)","(227.73, 306.84, 0.48)","(220.38, 305.1, 0.61)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(212.61, 325.8, 0.63)","(210.63, 325.24, 0.78)","(204.99, 341.63, 0.61)","(214.76, 341.45, 0.87)","(198.48, 358.04, 0.64)","(211.18, 358.94, 0.74)"
38,"[797.32, 487.18, 47.47, 96.21]",0.789,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(814.86, 489.79, 0.79)","(824.15, 489.12, 0.64)","(811.41, 500.27, 0.94)","(830.61, 499.78, 1.0)","(805.99, 515.2, 0.9)","(838.81, 514.71, 0.93)","(801.22, 527.53, 0.91)","(840.85, 528.83, 0.86)","(814.79, 531.32, 0.95)","(828.07, 531.13, 0.92)","(814.89, 554.86, 0.93)","(824.73, 554.36, 0.9)","(815.65, 578.79, 0.9)","(821.19, 576.74, 0.8)"
38,"[690.58, 298.73, 31.48, 72.37]",0.7,1,"(705.8, 301.26, 0.56)","(708.12, 299.71, 0.58)","(704.83, 299.64, 0.4)","(713.38, 301.62, 0.65)","(0.0, 0.0, 0.0)","(716.96, 309.88, 0.86)","(701.18, 308.29, 0.85)","(717.98, 319.65, 0.55)","(698.24, 317.52, 0.73)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(713.28, 331.77, 0.9)","(701.84, 331.01, 0.91)","(717.69, 347.77, 0.92)","(701.94, 347.05, 0.85)","(717.88, 366.92, 0.98)","(694.54, 360.91, 0.78)"
38,"[635.04, 283.65, 35.88, 67.24]",0.639,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(646.25, 284.8, 0.64)","(0.0, 0.0, 0.0)","(652.58, 291.68, 0.84)","(642.24, 293.01, 0.79)","(663.65, 300.26, 0.74)","(640.22, 300.62, 0.66)","(667.71, 312.23, 0.68)","(637.55, 302.59, 0.59)","(657.44, 312.55, 0.89)","(651.62, 313.78, 0.83)","(651.55, 332.16, 0.84)","(651.15, 333.02, 0.75)","(666.76, 346.17, 0.74)","(666.31, 346.56, 0.56)"
38,"[1024.13, 368.42, 26.58, 84.53]",0.635,1,"(0.0, 0.0, 0.0)","(1030.69, 369.65, 0.51)","(0.0, 0.0, 0.0)","(1035.29, 370.66, 0.78)","(0.0, 0.0, 0.0)","(1036.37, 380.02, 0.9)","(1043.81, 378.28, 0.8)","(1037.23, 396.55, 0.82)","(0.0, 0.0, 0.0)","(1029.8, 402.05, 0.67)","(0.0, 0.0, 0.0)","(1041.34, 405.67, 0.96)","(1046.01, 404.45, 0.8)","(1027.9, 425.61, 0.88)","(1029.58, 424.61, 0.63)","(1036.65, 448.65, 0.78)","(1035.08, 446.33, 0.6)"
38,"[390.74, 394.51, 34.89, 78.76]",0.632,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(403.32, 398.15, 0.88)","(417.04, 399.64, 0.72)","(394.54, 408.96, 0.81)","(420.13, 413.84, 0.6)","(0.0, 0.0, 0.0)","(422.83, 423.12, 0.49)","(403.28, 423.89, 0.94)","(413.01, 423.75, 0.88)","(406.72, 447.75, 0.99)","(417.66, 444.32, 0.83)","(410.02, 469.12, 0.89)","(416.92, 465.76, 0.86)"
38,"[812.74, 242.81, 26.94, 69.38]",0.595,1,"(821.92, 245.48, 0.55)","(823.33, 243.79, 0.61)","(820.67, 243.88, 0.5)","(827.16, 244.27, 0.74)","(0.0, 0.0, 0.0)","(832.76, 252.3, 0.86)","(817.02, 253.72, 0.95)","(837.04, 262.68, 0.64)","(815.32, 264.95, 0.58)","(834.97, 269.06, 0.48)","(0.0, 0.0, 0.0)","(832.9, 275.3, 0.75)","(821.43, 274.74, 0.67)","(835.12, 292.34, 0.65)","(0.0, 0.0, 0.0)","(831.69, 308.71, 0.61)","(0.0, 0.0, 0.0)"
38,"[422.61, 352.02, 36.31, 70.43]",0.591,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(450.65, 353.73, 0.7)","(436.83, 361.49, 0.96)","(451.0, 361.42, 0.87)","(426.27, 373.27, 0.87)","(449.26, 374.98, 0.8)","(0.0, 0.0, 0.0)","(450.83, 387.8, 0.74)","(430.99, 383.68, 0.82)","(441.17, 384.42, 0.83)","(0.0, 0.0, 0.0)","(451.91, 398.39, 0.81)","(0.0, 0.0, 0.0)","(454.48, 417.99, 0.8)"
38,"[202.5, 295.64, 34.88, 67.1]",0.574,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(233.56, 297.02, 0.58)","(233.69, 304.18, 0.78)","(224.69, 302.1, 0.83)","(0.0, 0.0, 0.0)","(211.69, 309.03, 0.66)","(0.0, 0.0, 0.0)","(205.3, 321.06, 0.41)","(218.54, 321.23, 0.85)","(211.4, 320.16, 0.94)","(215.84, 338.14, 0.68)","(215.13, 337.74, 0.84)","(206.6, 356.89, 0.63)","(208.25, 358.68, 0.78)"
38,"[1045.77, 201.32, 28.34, 56.22]",0.51,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1065.42, 204.11, 0.7)","(1051.45, 203.86, 0.71)","(1066.73, 214.2, 0.68)","(1048.02, 213.39, 0.51)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1063.23, 223.14, 0.73)","(1054.08, 223.22, 0.74)","(1067.83, 237.9, 0.68)","(1053.75, 239.4, 0.76)","(1070.86, 252.71, 0.65)","(1053.8, 254.2, 0.85)"
38,"[991.69, 132.02, 23.2, 62.34]",0.505,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1003.54, 133.06, 0.56)","(1012.16, 140.35, 0.78)","(999.59, 140.65, 0.75)","(0.0, 0.0, 0.0)","(993.97, 148.84, 0.6)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1009.99, 159.02, 0.92)","(1001.04, 159.4, 0.83)","(1010.42, 174.53, 0.75)","(999.6, 174.1, 0.61)","(1008.89, 190.91, 0.75)","(0.0, 0.0, 0.0)"
38,"[1069.04, 125.63, 26.5, 49.63]",0.485,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1088.52, 128.24, 0.66)","(1074.97, 128.9, 0.76)","(0.0, 0.0, 0.0)","(1071.32, 136.46, 0.58)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1088.3, 146.76, 0.79)","(1078.23, 146.95, 0.86)","(1091.23, 158.98, 0.67)","(1076.34, 159.89, 0.72)","(1092.57, 171.88, 0.64)","(1076.58, 172.32, 0.65)"
38,"[482.51, 315.36, 29.9, 68.91]",0.473,1,"(495.32, 317.96, 0.58)","(0.0, 0.0, 0.0)","(493.29, 316.33, 0.61)","(0.0, 0.0, 0.0)","(488.19, 317.79, 0.61)","(489.42, 328.11, 0.57)","(488.14, 328.69, 0.68)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(486.79, 349.17, 0.55)","(487.75, 349.92, 0.71)","(0.0, 0.0, 0.0)","(502.96, 360.8, 0.81)","(0.0, 0.0, 0.0)","(508.11, 379.98, 0.91)"
38,"[544.23, 314.9, 16.88, 76.64]",0.299,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(552.16, 317.79, 0.4)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(550.58, 340.82, 0.48)","(556.92, 343.26, 0.56)","(551.66, 365.05, 0.47)","(553.34, 366.06, 0.71)","(0.0, 0.0, 0.0)","(548.41, 387.37, 0.57)"
39,"[806.31, 487.81, 48.65, 100.78]",0.795,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(823.65, 490.29, 0.8)","(833.32, 489.75, 0.59)","(821.27, 501.32, 0.94)","(841.0, 500.93, 0.93)","(816.02, 516.47, 0.93)","(848.56, 515.27, 0.94)","(810.17, 528.97, 0.89)","(850.83, 529.51, 0.89)","(824.72, 532.83, 1.0)","(838.31, 532.87, 0.96)","(825.05, 557.84, 0.98)","(834.11, 557.03, 0.93)","(827.24, 583.74, 0.89)","(830.46, 579.93, 0.73)"
39,"[425.02, 349.45, 38.32, 73.63]",0.714,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(456.15, 351.05, 0.75)","(443.06, 358.74, 0.96)","(455.95, 359.43, 1.0)","(432.9, 370.98, 0.84)","(454.91, 373.61, 0.93)","(432.07, 382.35, 0.53)","(456.66, 387.01, 0.88)","(436.87, 381.94, 0.92)","(447.4, 382.82, 0.87)","(435.25, 400.42, 0.74)","(457.74, 398.26, 0.86)","(428.77, 419.14, 0.5)","(458.69, 418.42, 0.87)"
39,"[639.3, 278.76, 37.41, 72.29]",0.688,1,"(646.08, 281.35, 0.54)","(647.79, 279.62, 0.52)","(644.57, 280.2, 0.52)","(652.37, 280.83, 0.52)","(0.0, 0.0, 0.0)","(657.23, 289.72, 0.88)","(646.03, 291.45, 0.81)","(669.21, 298.13, 0.91)","(642.14, 302.24, 0.62)","(673.3, 310.81, 0.77)","(0.0, 0.0, 0.0)","(658.17, 312.31, 0.83)","(653.11, 312.93, 0.82)","(652.0, 331.13, 0.81)","(658.21, 332.37, 0.82)","(662.78, 346.97, 0.54)","(672.67, 345.76, 0.68)"
39,"[1053.01, 193.64, 31.34, 63.36]",0.672,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1071.79, 194.79, 0.52)","(0.0, 0.0, 0.0)","(1074.69, 202.89, 0.87)","(1061.44, 203.27, 0.83)","(1077.03, 212.03, 0.75)","(1057.61, 212.44, 0.74)","(1075.82, 220.93, 0.61)","(1055.39, 220.1, 0.59)","(1073.49, 223.21, 0.94)","(1064.42, 223.38, 0.88)","(1077.38, 238.2, 0.85)","(1064.15, 238.64, 0.85)","(1080.85, 252.09, 0.82)","(1065.06, 253.58, 0.82)"
39,"[392.35, 385.66, 34.22, 84.82]",0.658,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(418.69, 387.13, 0.44)","(404.61, 395.42, 0.86)","(418.99, 396.92, 0.75)","(395.96, 406.39, 0.83)","(421.48, 410.04, 0.62)","(0.0, 0.0, 0.0)","(423.91, 420.2, 0.54)","(404.77, 421.92, 0.91)","(414.2, 422.43, 0.84)","(407.91, 444.12, 1.0)","(418.13, 441.6, 0.8)","(410.18, 466.13, 0.96)","(415.85, 460.75, 0.84)"
39,"[823.95, 240.98, 27.53, 69.37]",0.569,1,"(834.59, 243.7, 0.58)","(836.26, 242.0, 0.6)","(832.84, 242.13, 0.56)","(839.17, 242.48, 0.69)","(830.72, 243.25, 0.55)","(844.06, 250.12, 0.9)","(828.24, 252.21, 0.85)","(848.53, 260.14, 0.72)","(826.72, 262.42, 0.6)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(844.73, 272.74, 0.7)","(834.68, 273.27, 0.56)","(847.36, 290.15, 0.48)","(0.0, 0.0, 0.0)","(845.02, 307.39, 0.37)","(0.0, 0.0, 0.0)"
39,"[1006.44, 132.28, 21.82, 60.96]",0.568,1,"(1023.05, 134.56, 0.37)","(0.0, 0.0, 0.0)","(1021.22, 133.13, 0.47)","(0.0, 0.0, 0.0)","(1017.01, 133.97, 0.61)","(1025.59, 141.26, 0.75)","(1013.41, 141.89, 0.81)","(0.0, 0.0, 0.0)","(1008.8, 151.08, 0.59)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1023.66, 160.29, 0.81)","(1015.4, 160.65, 0.9)","(1023.45, 175.52, 0.72)","(1017.34, 175.64, 0.7)","(1019.89, 190.27, 0.68)","(1017.28, 189.92, 0.62)"
39,"[700.84, 297.9, 31.65, 74.12]",0.549,1,"(715.06, 300.53, 0.34)","(717.17, 298.68, 0.36)","(713.78, 298.74, 0.34)","(723.17, 299.95, 0.42)","(0.0, 0.0, 0.0)","(727.9, 308.52, 0.57)","(710.17, 308.56, 0.63)","(0.0, 0.0, 0.0)","(709.82, 318.95, 0.56)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(725.61, 331.13, 0.79)","(713.97, 331.19, 0.76)","(728.68, 350.01, 0.85)","(715.95, 348.69, 0.75)","(727.68, 368.05, 0.78)","(704.4, 358.68, 0.62)"
39,"[1033.4, 368.1, 26.45, 87.08]",0.555,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1043.77, 369.56, 0.58)","(0.0, 0.0, 0.0)","(1047.54, 379.6, 0.75)","(1051.38, 377.39, 0.59)","(1047.68, 397.38, 0.7)","(0.0, 0.0, 0.0)","(1039.72, 403.46, 0.61)","(0.0, 0.0, 0.0)","(1052.73, 405.66, 0.79)","(1055.39, 403.96, 0.73)","(1037.7, 426.08, 0.88)","(1041.81, 425.95, 0.61)","(1042.69, 451.0, 0.85)","(1044.85, 449.23, 0.6)"
39,"[487.63, 314.74, 32.49, 69.72]",0.545,1,"(504.42, 317.27, 0.4)","(0.0, 0.0, 0.0)","(502.89, 315.7, 0.48)","(0.0, 0.0, 0.0)","(498.55, 316.88, 0.67)","(493.38, 325.87, 0.68)","(498.66, 327.55, 0.75)","(0.0, 0.0, 0.0)","(499.44, 342.29, 0.74)","(0.0, 0.0, 0.0)","(506.78, 351.97, 0.73)","(492.04, 348.77, 0.67)","(495.1, 350.31, 0.74)","(0.0, 0.0, 0.0)","(512.43, 358.69, 0.82)","(0.0, 0.0, 0.0)","(515.87, 380.22, 0.9)"
39,"[204.94, 294.35, 37.41, 67.15]",0.558,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(238.02, 295.7, 0.52)","(238.58, 302.67, 0.77)","(228.82, 301.93, 0.84)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(222.31, 317.42, 0.92)","(215.09, 316.89, 1.0)","(220.43, 337.32, 0.71)","(218.67, 336.57, 0.91)","(210.78, 354.48, 0.6)","(209.3, 357.15, 0.91)"
39,"[1083.39, 124.03, 24.14, 50.3]",0.394,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1098.0, 126.77, 0.56)","(1085.87, 126.8, 0.53)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1098.87, 143.92, 0.78)","(1090.24, 143.98, 0.64)","(1104.47, 155.77, 0.68)","(1089.17, 157.93, 0.58)","(1103.3, 169.61, 0.55)","(1088.14, 171.47, 0.54)"
39,"[54.86, 138.83, 19.34, 38.14]",0.267,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(65.09, 139.68, 0.26)","(0.0, 0.0, 0.0)","(60.45, 141.2, 0.44)","(70.27, 149.24, 0.66)","(57.65, 149.3, 0.55)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(70.43, 172.14, 0.44)","(62.31, 173.3, 0.45)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
39,"[552.35, 310.44, 22.54, 76.51]",0.246,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(563.36, 313.5, 0.37)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(561.53, 336.84, 0.45)","(569.8, 336.93, 0.42)","(563.23, 359.78, 0.44)","(566.0, 359.76, 0.61)","(556.71, 382.58, 0.38)","(0.0, 0.0, 0.0)"
40,"[1062.59, 191.3, 31.27, 67.28]",0.84,1,"(1076.58, 193.84, 0.68)","(1078.39, 192.35, 0.72)","(1075.07, 192.23, 0.64)","(1081.83, 193.09, 0.82)","(0.0, 0.0, 0.0)","(1085.54, 201.29, 0.95)","(1071.46, 201.07, 1.0)","(1087.82, 211.71, 0.88)","(1067.75, 210.17, 0.9)","(1086.04, 219.96, 0.8)","(1064.87, 217.78, 0.78)","(1083.14, 220.88, 0.91)","(1073.66, 221.1, 0.95)","(1086.28, 237.17, 0.91)","(1073.88, 237.89, 0.92)","(1090.44, 251.57, 0.77)","(1075.41, 254.82, 0.89)"
40,"[641.13, 276.84, 43.01, 75.47]",0.831,1,"(651.81, 279.57, 0.74)","(653.37, 277.76, 0.76)","(650.02, 278.0, 0.77)","(656.91, 279.04, 0.84)","(648.13, 279.69, 0.64)","(661.31, 288.05, 0.96)","(647.0, 288.52, 0.9)","(671.96, 296.96, 0.94)","(644.29, 299.95, 0.7)","(676.03, 309.55, 0.79)","(647.1, 299.53, 0.53)","(661.95, 310.28, 0.88)","(654.74, 311.28, 0.88)","(652.89, 327.86, 0.87)","(661.66, 331.2, 0.84)","(656.24, 347.99, 0.84)","(679.68, 344.27, 0.62)"
40,"[814.45, 488.64, 49.35, 100.91]",0.792,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(832.15, 491.39, 0.79)","(840.72, 490.61, 0.57)","(828.97, 502.43, 0.96)","(849.46, 501.77, 1.0)","(824.0, 517.66, 0.96)","(857.13, 516.71, 0.98)","(818.3, 530.47, 0.87)","(859.43, 531.84, 0.89)","(833.94, 534.27, 0.95)","(847.25, 534.14, 0.97)","(834.13, 558.8, 0.92)","(842.77, 558.76, 0.89)","(835.94, 584.52, 0.87)","(838.67, 580.87, 0.7)"
40,"[202.72, 291.67, 46.13, 68.64]",0.753,1,"(246.93, 294.63, 0.55)","(247.81, 293.09, 0.44)","(244.97, 292.82, 0.65)","(0.0, 0.0, 0.0)","(240.09, 293.73, 0.71)","(243.2, 302.64, 0.86)","(233.15, 300.37, 0.88)","(233.62, 310.98, 0.53)","(219.85, 309.55, 0.71)","(0.0, 0.0, 0.0)","(215.66, 323.84, 0.42)","(224.35, 317.84, 0.95)","(216.49, 315.47, 0.95)","(224.82, 338.45, 1.0)","(218.98, 336.86, 0.93)","(215.42, 355.82, 0.98)","(207.22, 355.09, 0.92)"
40,"[429.88, 349.05, 36.32, 75.14]",0.729,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(461.17, 350.72, 0.87)","(447.74, 357.61, 1.0)","(461.41, 359.2, 0.99)","(437.46, 369.13, 0.92)","(459.8, 373.04, 0.92)","(435.46, 381.18, 0.64)","(461.64, 386.87, 0.77)","(441.96, 381.08, 0.93)","(451.71, 381.42, 0.9)","(438.96, 399.15, 0.68)","(461.61, 398.12, 0.9)","(433.81, 418.38, 0.54)","(461.49, 419.56, 0.88)"
40,"[395.0, 382.77, 34.82, 85.96]",0.682,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(411.98, 384.29, 0.52)","(420.51, 384.78, 0.52)","(405.74, 393.68, 0.87)","(421.06, 394.71, 0.84)","(398.61, 406.1, 0.83)","(423.39, 409.28, 0.72)","(0.0, 0.0, 0.0)","(427.03, 418.95, 0.51)","(405.69, 421.71, 0.87)","(416.12, 421.99, 0.89)","(407.1, 443.2, 0.92)","(419.16, 441.35, 0.8)","(408.17, 464.47, 1.0)","(414.71, 459.2, 0.8)"
40,"[1019.49, 132.48, 21.72, 60.67]",0.64,1,"(1035.8, 134.93, 0.49)","(1036.73, 133.36, 0.4)","(1033.93, 133.42, 0.53)","(0.0, 0.0, 0.0)","(1029.46, 134.28, 0.61)","(1038.24, 141.55, 0.78)","(1024.83, 142.65, 0.75)","(1038.63, 150.13, 0.53)","(1021.86, 152.21, 0.67)","(0.0, 0.0, 0.0)","(1024.83, 160.59, 0.48)","(1035.83, 160.06, 0.87)","(1027.13, 160.37, 0.79)","(1034.63, 175.06, 0.79)","(1028.72, 175.16, 0.72)","(1031.44, 189.92, 0.73)","(1028.13, 188.58, 0.64)"
40,"[497.28, 310.95, 29.5, 73.58]",0.59,1,"(511.36, 313.52, 0.64)","(0.0, 0.0, 0.0)","(509.33, 311.96, 0.71)","(0.0, 0.0, 0.0)","(504.13, 313.56, 0.76)","(504.9, 323.55, 0.66)","(504.42, 324.53, 0.93)","(0.0, 0.0, 0.0)","(503.9, 340.57, 0.85)","(0.0, 0.0, 0.0)","(513.69, 351.07, 0.75)","(501.63, 346.77, 0.65)","(501.46, 347.23, 0.84)","(0.0, 0.0, 0.0)","(520.36, 357.92, 0.77)","(0.0, 0.0, 0.0)","(522.81, 380.55, 0.77)"
40,"[1042.64, 368.0, 24.04, 87.11]",0.585,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1053.11, 369.33, 0.58)","(0.0, 0.0, 0.0)","(1057.22, 379.95, 0.71)","(1059.49, 377.55, 0.48)","(1056.54, 397.29, 0.65)","(0.0, 0.0, 0.0)","(1048.49, 403.22, 0.52)","(0.0, 0.0, 0.0)","(1059.77, 405.23, 0.85)","(1062.41, 403.63, 0.69)","(1046.8, 425.93, 0.94)","(1051.41, 425.87, 0.7)","(1048.14, 450.96, 1.0)","(1054.68, 448.71, 0.76)"
