Frame,Bbox,Score,Category_ID,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17
77,"[892.11, 194.33, 25.64, 46.4]",0.818,1,"(905.13, 196.29, 0.46)","(905.99, 195.21, 0.51)","(904.25, 195.06, 0.51)","(908.04, 195.66, 0.7)","(902.45, 195.54, 0.72)","(911.3, 200.68, 0.91)","(899.32, 200.69, 0.95)","(914.62, 207.18, 0.74)","(895.83, 207.77, 0.89)","(915.89, 213.59, 0.54)","(893.93, 214.22, 0.82)","(909.93, 214.76, 0.93)","(901.94, 214.54, 0.97)","(909.57, 225.97, 0.89)","(899.61, 225.68, 0.9)","(908.13, 237.87, 0.87)","(898.12, 237.25, 0.84)"
77,"[1138.09, 584.72, 47.87, 109.54]",0.811,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1164.87, 587.02, 0.79)","(1175.21, 588.66, 0.86)","(1156.93, 598.53, 0.98)","(1177.1, 603.22, 1.0)","(1151.76, 614.87, 0.83)","(1178.42, 623.37, 0.98)","(1152.84, 628.28, 0.69)","(1182.16, 640.57, 0.92)","(1158.85, 635.96, 0.96)","(1172.07, 637.62, 0.96)","(1155.26, 660.39, 0.91)","(1175.6, 662.51, 0.95)","(1144.54, 682.93, 0.94)","(1175.12, 688.13, 0.96)"
77,"[205.36, 384.22, 54.3, 71.75]",0.701,1,"(254.29, 386.88, 0.69)","(0.0, 0.0, 0.0)","(252.53, 385.56, 0.68)","(0.0, 0.0, 0.0)","(247.63, 386.85, 0.8)","(240.54, 392.74, 0.8)","(250.07, 393.6, 0.86)","(229.61, 399.94, 0.71)","(250.04, 402.31, 0.54)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(239.36, 414.49, 0.87)","(239.3, 415.43, 0.87)","(251.92, 430.53, 1.0)","(231.05, 436.98, 0.86)","(254.88, 451.2, 0.95)","(211.36, 446.45, 0.86)"
77,"[559.57, 278.95, 24.41, 63.21]",0.634,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(571.75, 280.12, 0.57)","(578.53, 288.36, 0.87)","(569.64, 287.12, 0.85)","(581.55, 295.79, 0.57)","(568.5, 294.25, 0.56)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(574.77, 308.07, 0.94)","(568.38, 307.58, 0.98)","(574.52, 323.28, 0.88)","(567.36, 323.02, 0.93)","(570.53, 336.99, 0.84)","(562.84, 338.89, 0.87)"
77,"[839.65, 395.01, 25.06, 64.95]",0.595,1,"(862.19, 399.22, 0.5)","(863.42, 397.67, 0.44)","(860.86, 397.41, 0.53)","(0.0, 0.0, 0.0)","(857.87, 396.42, 0.68)","(861.03, 400.1, 0.75)","(852.73, 404.11, 0.81)","(0.0, 0.0, 0.0)","(846.52, 417.74, 0.78)","(0.0, 0.0, 0.0)","(852.36, 431.62, 0.56)","(850.79, 420.15, 0.79)","(843.81, 420.64, 0.86)","(857.12, 437.8, 0.77)","(848.7, 439.47, 0.68)","(850.92, 456.09, 0.61)","(0.0, 0.0, 0.0)"
77,"[45.41, 561.31, 34.81, 101.13]",0.609,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(66.7, 563.17, 0.8)","(49.59, 573.25, 0.93)","(70.57, 573.66, 0.98)","(0.0, 0.0, 0.0)","(76.51, 588.89, 0.78)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(53.51, 604.32, 0.89)","(67.37, 604.28, 0.89)","(58.88, 632.56, 0.86)","(70.2, 629.83, 0.78)","(60.54, 657.53, 0.79)","(66.44, 649.8, 0.69)"
77,"[924.32, 538.14, 38.94, 101.05]",0.593,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(946.54, 539.61, 0.47)","(932.58, 549.85, 0.83)","(951.18, 549.99, 0.67)","(927.9, 565.14, 0.78)","(956.51, 569.42, 0.49)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(936.16, 583.08, 0.9)","(948.63, 582.89, 0.84)","(937.05, 609.36, 0.95)","(957.93, 598.2, 0.71)","(933.75, 633.88, 0.88)","(950.24, 618.6, 0.63)"
77,"[794.08, 443.31, 32.15, 66.54]",0.55,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(808.63, 446.74, 0.94)","(822.87, 449.26, 0.83)","(804.64, 458.3, 0.7)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(807.66, 473.43, 0.99)","(818.01, 474.38, 0.95)","(803.39, 489.51, 0.77)","(819.41, 483.34, 0.53)","(797.89, 506.04, 0.76)","(814.69, 495.82, 0.42)"
77,"[60.49, 235.65, 29.19, 58.83]",0.5,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(80.77, 236.87, 0.68)","(80.74, 243.15, 0.65)","(77.83, 243.1, 0.9)","(0.0, 0.0, 0.0)","(79.39, 253.84, 0.67)","(0.0, 0.0, 0.0)","(87.52, 253.56, 0.45)","(76.72, 260.96, 0.76)","(73.1, 260.99, 0.85)","(0.0, 0.0, 0.0)","(72.72, 277.21, 0.77)","(0.0, 0.0, 0.0)","(63.71, 291.26, 0.73)"
77,"[212.01, 187.39, 25.91, 42.72]",0.496,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(230.61, 190.33, 0.75)","(226.29, 189.74, 0.74)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(230.92, 204.66, 0.92)","(226.88, 204.82, 0.85)","(235.41, 215.02, 0.82)","(226.3, 216.28, 0.79)","(233.04, 227.29, 0.76)","(214.86, 222.82, 0.6)"
77,"[945.1, 504.89, 34.59, 48.02]",0.482,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(956.18, 507.04, 0.75)","(965.2, 506.7, 0.68)","(950.93, 517.85, 0.85)","(971.6, 516.1, 0.91)","(948.71, 533.02, 0.58)","(976.05, 530.16, 0.8)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(956.81, 548.02, 0.61)","(969.04, 547.53, 0.77)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
77,"[431.66, 190.93, 22.11, 37.01]",0.425,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(447.76, 193.4, 0.82)","(436.03, 193.73, 0.71)","(451.42, 200.91, 0.64)","(434.11, 201.43, 0.53)","(451.08, 210.38, 0.41)","(0.0, 0.0, 0.0)","(446.79, 209.78, 0.67)","(439.32, 210.51, 0.64)","(445.71, 225.07, 0.48)","(441.75, 225.25, 0.46)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
77,"[317.05, 676.31, 41.61, 42.79]",0.451,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(342.07, 678.49, 0.65)","(352.61, 678.63, 0.78)","(332.48, 691.35, 0.9)","(353.68, 694.2, 0.95)","(322.0, 708.83, 0.86)","(354.47, 714.91, 0.79)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
78,"[709.63, 298.5, 34.56, 62.12]",0.87,1,"(726.14, 301.27, 0.58)","(727.33, 299.63, 0.62)","(725.05, 300.05, 0.6)","(729.75, 299.89, 0.77)","(723.15, 300.12, 0.76)","(733.13, 307.06, 0.95)","(718.65, 307.38, 0.97)","(739.8, 315.22, 0.92)","(713.8, 317.27, 0.92)","(741.6, 326.13, 0.75)","(711.93, 326.61, 0.86)","(729.79, 326.78, 0.98)","(720.55, 326.78, 1.0)","(730.8, 342.3, 0.93)","(719.73, 342.1, 0.91)","(731.58, 357.38, 0.84)","(721.19, 350.65, 0.73)"
78,"[889.03, 195.09, 26.38, 45.43]",0.823,1,"(902.98, 197.13, 0.56)","(904.06, 196.06, 0.6)","(901.78, 195.92, 0.58)","(905.85, 196.7, 0.73)","(899.92, 196.14, 0.67)","(909.11, 201.64, 0.9)","(896.9, 201.63, 0.87)","(912.2, 208.28, 0.89)","(893.12, 208.26, 0.84)","(913.53, 215.0, 0.78)","(890.88, 215.68, 0.67)","(907.61, 214.34, 0.9)","(899.79, 214.24, 0.94)","(908.12, 225.48, 0.87)","(897.17, 225.41, 0.91)","(908.82, 237.59, 0.84)","(895.2, 237.6, 0.84)"
78,"[1139.87, 585.8, 45.54, 109.59]",0.802,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1164.35, 588.1, 0.7)","(1174.68, 589.75, 0.87)","(1155.13, 599.86, 0.98)","(1176.88, 604.16, 1.0)","(1150.84, 615.53, 0.87)","(1178.89, 623.29, 0.97)","(1151.26, 630.49, 0.71)","(1181.72, 639.76, 0.9)","(1158.59, 636.14, 0.93)","(1172.14, 637.99, 0.93)","(1157.04, 660.33, 0.89)","(1174.41, 662.93, 0.93)","(1145.76, 681.58, 0.92)","(1172.78, 689.35, 0.95)"
78,"[215.59, 384.97, 46.49, 74.4]",0.726,1,"(260.23, 387.54, 0.67)","(0.0, 0.0, 0.0)","(258.58, 386.15, 0.69)","(0.0, 0.0, 0.0)","(253.89, 387.56, 0.83)","(245.31, 394.19, 0.9)","(255.65, 395.12, 1.0)","(237.0, 405.14, 0.77)","(252.87, 407.69, 0.79)","(0.0, 0.0, 0.0)","(250.18, 420.71, 0.44)","(243.18, 417.0, 0.81)","(244.93, 418.1, 0.93)","(256.64, 434.37, 0.79)","(242.46, 439.79, 0.89)","(257.45, 454.75, 0.74)","(220.68, 441.02, 0.82)"
78,"[556.23, 278.02, 24.45, 63.77]",0.663,1,"(571.94, 280.34, 0.4)","(572.8, 279.04, 0.35)","(570.75, 278.9, 0.46)","(0.0, 0.0, 0.0)","(567.82, 279.77, 0.6)","(574.7, 287.81, 0.82)","(564.92, 286.0, 0.81)","(578.18, 295.56, 0.59)","(564.41, 292.31, 0.59)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(570.87, 307.52, 0.85)","(564.4, 306.86, 0.87)","(569.41, 323.44, 0.86)","(563.06, 322.71, 0.9)","(566.03, 337.77, 0.85)","(559.71, 338.31, 0.93)"
78,"[41.62, 562.53, 32.35, 102.23]",0.67,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(53.86, 564.36, 0.53)","(62.71, 565.05, 0.78)","(46.07, 573.86, 0.94)","(66.67, 575.36, 0.93)","(0.0, 0.0, 0.0)","(70.23, 594.75, 0.81)","(0.0, 0.0, 0.0)","(70.08, 615.04, 0.47)","(48.41, 606.55, 0.99)","(61.51, 607.13, 0.89)","(52.22, 633.61, 0.91)","(62.9, 631.34, 0.79)","(55.31, 659.93, 0.9)","(61.88, 653.71, 0.74)"
78,"[56.2, 234.5, 28.52, 59.84]",0.626,1,"(83.69, 236.97, 0.5)","(0.0, 0.0, 0.0)","(82.31, 235.48, 0.56)","(0.0, 0.0, 0.0)","(78.46, 236.02, 0.71)","(79.1, 241.39, 0.58)","(76.88, 242.41, 0.87)","(0.0, 0.0, 0.0)","(80.5, 252.13, 0.73)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(77.34, 260.42, 0.86)","(73.1, 260.79, 0.95)","(80.15, 275.11, 0.83)","(68.0, 276.06, 0.87)","(74.6, 288.0, 0.74)","(59.7, 290.85, 0.83)"
78,"[429.1, 187.71, 23.37, 57.46]",0.586,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(442.56, 188.78, 0.52)","(436.82, 188.89, 0.5)","(445.83, 194.42, 0.86)","(433.88, 195.13, 0.77)","(449.95, 202.62, 0.72)","(431.61, 203.27, 0.7)","(449.0, 211.36, 0.54)","(0.0, 0.0, 0.0)","(445.27, 211.87, 0.78)","(437.93, 212.48, 0.74)","(445.83, 227.15, 0.7)","(440.09, 228.09, 0.69)","(448.77, 239.75, 0.56)","(441.88, 242.26, 0.6)"
78,"[792.74, 434.7, 37.39, 72.42]",0.604,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(823.61, 436.14, 0.54)","(810.6, 443.73, 0.9)","(824.95, 444.67, 0.79)","(805.37, 456.34, 0.77)","(827.06, 453.49, 0.53)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(810.33, 468.63, 0.97)","(820.11, 469.77, 0.88)","(805.6, 486.69, 0.81)","(823.93, 479.74, 0.7)","(796.97, 502.88, 0.8)","(819.41, 496.08, 0.71)"
78,"[925.75, 542.35, 39.18, 92.03]",0.59,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(935.23, 546.39, 0.8)","(953.19, 547.93, 0.6)","(929.83, 561.15, 0.77)","(954.36, 563.93, 0.49)","(0.0, 0.0, 0.0)","(959.95, 573.92, 0.27)","(937.86, 578.41, 0.8)","(951.08, 578.05, 0.78)","(937.47, 603.75, 0.86)","(959.39, 598.11, 0.87)","(931.84, 628.29, 0.86)","(955.83, 623.77, 1.0)"
78,"[840.21, 395.62, 23.42, 67.67]",0.542,1,"(861.08, 399.86, 0.6)","(862.75, 398.31, 0.66)","(859.81, 397.83, 0.85)","(0.0, 0.0, 0.0)","(856.76, 397.15, 0.69)","(860.0, 401.83, 0.72)","(853.07, 405.26, 0.69)","(0.0, 0.0, 0.0)","(849.48, 418.01, 0.59)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(847.76, 420.9, 0.67)","(844.72, 421.19, 0.72)","(850.82, 440.59, 0.46)","(853.74, 441.42, 0.66)","(0.0, 0.0, 0.0)","(846.23, 459.22, 0.57)"
78,"[949.12, 500.81, 31.45, 59.06]",0.525,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(959.09, 503.0, 0.74)","(967.74, 502.64, 0.81)","(953.81, 514.36, 0.87)","(973.01, 513.0, 0.95)","(952.68, 529.14, 0.54)","(975.59, 527.8, 0.74)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(958.73, 542.59, 0.67)","(971.4, 541.84, 0.83)","(0.0, 0.0, 0.0)","(976.7, 556.01, 0.59)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
78,"[315.5, 677.64, 41.1, 44.72]",0.463,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(338.94, 679.92, 0.69)","(350.17, 680.54, 0.83)","(329.75, 693.13, 0.92)","(351.22, 696.96, 1.0)","(319.94, 710.22, 0.87)","(352.36, 718.12, 0.76)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
78,"[214.68, 187.87, 19.8, 42.66]",0.396,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(228.97, 190.66, 0.52)","(225.48, 189.87, 0.8)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(229.89, 206.06, 0.68)","(226.23, 205.94, 0.68)","(232.07, 217.16, 0.62)","(226.85, 218.03, 0.61)","(228.06, 227.94, 0.55)","(217.12, 224.6, 0.32)"
78,"[1264.63, 632.24, 19.57, 41.94]",0.338,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1273.45, 636.49, 0.76)","(0.0, 0.0, 0.0)","(1269.02, 652.46, 0.85)","(0.0, 0.0, 0.0)","(1270.85, 667.19, 0.77)","(0.0, 0.0, 0.0)","(1278.45, 668.44, 0.63)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
79,"[886.89, 195.34, 26.57, 45.59]",0.867,1,"(900.22, 197.28, 0.62)","(901.55, 196.1, 0.69)","(899.3, 196.18, 0.59)","(903.74, 196.6, 0.84)","(897.86, 196.44, 0.68)","(906.88, 201.96, 0.95)","(895.45, 201.88, 0.97)","(910.03, 208.68, 0.89)","(892.07, 208.91, 0.92)","(911.62, 215.56, 0.67)","(888.75, 216.11, 0.78)","(905.56, 215.0, 0.98)","(898.01, 215.01, 1.0)","(906.7, 225.97, 0.87)","(894.67, 226.27, 0.91)","(908.83, 237.88, 0.81)","(891.77, 237.92, 0.87)"
79,"[704.23, 299.94, 33.7, 62.83]",0.851,1,"(722.72, 302.82, 0.68)","(723.85, 301.18, 0.72)","(721.24, 301.36, 0.71)","(726.17, 301.41, 0.77)","(719.21, 301.7, 0.77)","(729.56, 308.45, 0.9)","(714.77, 309.03, 0.96)","(734.72, 316.3, 0.8)","(709.79, 318.65, 0.93)","(734.73, 327.39, 0.49)","(706.59, 328.22, 0.86)","(726.1, 329.23, 0.91)","(717.04, 328.84, 0.93)","(726.19, 344.33, 0.89)","(715.53, 343.32, 0.89)","(728.29, 359.27, 0.88)","(716.13, 353.13, 0.8)"
79,"[1139.82, 587.21, 47.28, 111.0]",0.804,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1164.06, 589.34, 0.75)","(1174.33, 591.08, 0.82)","(1155.0, 600.37, 0.95)","(1176.61, 605.04, 0.95)","(1150.36, 616.85, 0.86)","(1179.46, 624.57, 0.95)","(1150.0, 631.75, 0.82)","(1183.46, 640.74, 0.83)","(1156.85, 636.51, 0.95)","(1170.96, 638.97, 0.96)","(1157.52, 660.83, 1.0)","(1171.97, 663.93, 0.95)","(1146.01, 681.86, 0.95)","(1169.17, 691.86, 0.95)"
79,"[427.73, 188.99, 26.38, 55.35]",0.72,1,"(438.01, 191.39, 0.39)","(438.87, 190.06, 0.52)","(436.94, 190.17, 0.39)","(441.25, 190.28, 0.7)","(0.0, 0.0, 0.0)","(445.24, 196.01, 0.94)","(433.35, 196.78, 0.89)","(448.41, 204.38, 0.84)","(430.22, 203.97, 0.82)","(447.98, 212.6, 0.74)","(0.0, 0.0, 0.0)","(443.8, 213.06, 0.89)","(436.93, 213.42, 0.86)","(447.31, 228.04, 0.84)","(437.2, 227.57, 0.81)","(451.05, 241.29, 0.71)","(439.19, 240.36, 0.8)"
79,"[37.69, 564.21, 31.9, 102.71]",0.686,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(58.53, 566.14, 0.88)","(42.11, 575.31, 0.97)","(60.95, 576.51, 1.0)","(0.0, 0.0, 0.0)","(64.63, 594.22, 0.93)","(0.0, 0.0, 0.0)","(66.17, 609.88, 0.72)","(45.31, 607.62, 0.94)","(58.21, 607.2, 0.95)","(47.28, 635.91, 0.91)","(63.75, 630.33, 0.91)","(49.24, 661.62, 0.89)","(61.11, 654.06, 0.84)"
79,"[53.3, 234.82, 36.04, 58.8]",0.654,1,"(82.42, 237.03, 0.51)","(0.0, 0.0, 0.0)","(81.31, 235.75, 0.6)","(0.0, 0.0, 0.0)","(77.79, 236.19, 0.72)","(76.21, 240.24, 0.65)","(76.66, 243.01, 0.83)","(0.0, 0.0, 0.0)","(79.87, 252.69, 0.77)","(0.0, 0.0, 0.0)","(86.91, 250.95, 0.63)","(76.22, 260.87, 0.79)","(72.03, 261.19, 0.84)","(80.79, 275.33, 0.83)","(66.95, 276.4, 0.84)","(77.79, 289.99, 0.81)","(57.15, 289.49, 0.96)"
79,"[229.7, 386.56, 38.03, 73.45]",0.65,1,"(266.54, 389.27, 0.67)","(0.0, 0.0, 0.0)","(264.76, 387.73, 0.73)","(0.0, 0.0, 0.0)","(259.62, 388.82, 0.78)","(252.33, 395.12, 0.83)","(261.01, 395.83, 0.88)","(0.0, 0.0, 0.0)","(256.82, 407.94, 0.79)","(0.0, 0.0, 0.0)","(258.14, 419.13, 0.51)","(246.1, 415.73, 0.95)","(252.24, 416.56, 0.85)","(251.0, 437.88, 0.76)","(256.86, 438.15, 0.79)","(234.26, 440.05, 0.5)","(253.08, 455.94, 0.57)"
79,"[552.82, 276.39, 23.47, 65.98]",0.626,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(564.17, 277.61, 0.65)","(570.71, 285.47, 0.77)","(561.6, 284.85, 0.82)","(573.84, 294.15, 0.5)","(560.39, 293.76, 0.52)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(566.92, 306.74, 0.9)","(561.56, 305.72, 0.93)","(565.01, 323.71, 0.86)","(560.02, 323.05, 1.0)","(562.16, 339.0, 0.84)","(556.15, 339.05, 0.92)"
79,"[838.32, 396.08, 25.06, 67.72]",0.58,1,"(861.19, 400.04, 0.64)","(862.44, 398.42, 0.57)","(859.66, 398.23, 0.58)","(0.0, 0.0, 0.0)","(856.53, 397.5, 0.61)","(859.97, 403.28, 0.87)","(852.85, 406.16, 0.77)","(0.0, 0.0, 0.0)","(849.93, 418.65, 0.59)","(0.0, 0.0, 0.0)","(857.63, 425.38, 0.51)","(849.21, 422.68, 0.76)","(845.18, 422.99, 0.75)","(851.4, 442.11, 0.6)","(851.22, 442.44, 0.75)","(0.0, 0.0, 0.0)","(842.36, 459.75, 0.56)"
79,"[925.44, 533.74, 42.2, 96.95]",0.612,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(943.29, 535.6, 0.46)","(0.0, 0.0, 0.0)","(937.88, 546.3, 0.83)","(956.04, 547.66, 0.7)","(930.97, 560.33, 0.86)","(957.56, 564.02, 0.36)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(940.54, 578.15, 0.81)","(953.97, 577.93, 0.8)","(938.89, 602.66, 0.86)","(960.34, 601.73, 0.91)","(931.86, 623.15, 0.89)","(962.41, 625.46, 1.0)"
79,"[798.07, 433.84, 34.77, 66.88]",0.597,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(825.08, 435.26, 0.53)","(811.14, 442.83, 0.93)","(825.34, 443.71, 0.81)","(807.23, 454.93, 0.79)","(829.77, 453.62, 0.59)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(811.64, 468.37, 0.9)","(822.23, 468.37, 0.86)","(811.13, 483.31, 0.83)","(826.44, 478.61, 0.69)","(802.37, 496.17, 0.67)","(823.41, 496.59, 0.73)"
79,"[951.51, 498.18, 33.4, 81.19]",0.594,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(961.72, 499.98, 0.72)","(970.78, 500.0, 0.81)","(956.18, 511.45, 0.94)","(974.84, 510.63, 1.0)","(955.15, 525.87, 0.64)","(977.89, 525.27, 0.85)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(961.64, 540.09, 0.73)","(974.09, 539.71, 0.89)","(0.0, 0.0, 0.0)","(978.59, 555.8, 0.75)","(0.0, 0.0, 0.0)","(980.83, 575.28, 0.67)"
79,"[312.66, 680.09, 43.06, 43.12]",0.458,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(336.27, 682.33, 0.68)","(347.8, 683.21, 0.82)","(326.85, 695.82, 1.0)","(350.01, 699.44, 0.9)","(317.19, 712.14, 0.87)","(351.44, 718.93, 0.73)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
79,"[217.51, 188.84, 15.34, 42.7]",0.409,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(227.91, 191.32, 0.61)","(223.67, 191.18, 0.74)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(228.05, 207.66, 0.67)","(225.43, 207.75, 0.82)","(230.38, 218.9, 0.53)","(228.74, 218.62, 0.62)","(223.53, 228.91, 0.43)","(220.03, 226.93, 0.52)"
79,"[1264.59, 633.82, 18.44, 42.33]",0.304,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1272.25, 637.86, 0.82)","(0.0, 0.0, 0.0)","(1268.37, 653.54, 0.72)","(0.0, 0.0, 0.0)","(1272.88, 667.04, 0.53)","(0.0, 0.0, 0.0)","(1277.48, 670.6, 0.62)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
80,"[885.31, 195.77, 26.91, 48.39]",0.864,1,"(898.82, 198.14, 0.66)","(900.15, 196.99, 0.61)","(897.92, 196.9, 0.61)","(901.96, 196.75, 0.83)","(896.09, 197.26, 0.77)","(906.18, 202.87, 0.97)","(893.43, 202.83, 0.94)","(909.59, 210.21, 0.9)","(890.44, 209.57, 0.86)","(910.36, 217.56, 0.68)","(888.31, 216.36, 0.65)","(904.4, 217.67, 1.0)","(896.43, 217.42, 0.99)","(904.8, 228.96, 0.91)","(892.19, 228.65, 0.91)","(909.03, 239.17, 0.82)","(888.58, 240.88, 0.87)"
80,"[699.06, 301.52, 33.8, 59.94]",0.841,1,"(718.16, 303.99, 0.71)","(719.63, 302.62, 0.69)","(716.77, 302.59, 0.7)","(722.06, 302.89, 0.85)","(715.06, 303.12, 0.77)","(725.97, 310.08, 0.96)","(711.39, 310.4, 1.0)","(730.04, 316.46, 0.77)","(705.58, 319.07, 0.94)","(0.0, 0.0, 0.0)","(701.62, 329.72, 0.85)","(723.16, 330.0, 0.92)","(714.05, 329.66, 0.94)","(721.55, 344.44, 0.9)","(712.04, 344.05, 0.89)","(723.74, 358.1, 0.86)","(712.18, 356.14, 0.77)"
