frame_number,ID,x_coordinate_pitch,y_coordinate_pitch,x_coordinate_pixel,y_coordinate_pixel,x_min_coordinate_pixel,y_min_coordinate_pixel,x_max_coordinate_pixel,y_max_coordinate_pixel,x_coordinate_hpe_keypoint_0,y_coordinate_hpe_keypoint_0,x_coordinate_hpe_keypoint_1,y_coordinate_hpe_keypoint_1,x_coordinate_hpe_keypoint_2,y_coordinate_hpe_keypoint_2,x_coordinate_hpe_keypoint_3,y_coordinate_hpe_keypoint_3,x_coordinate_hpe_keypoint_4,y_coordinate_hpe_keypoint_4,x_coordinate_hpe_keypoint_5,y_coordinate_hpe_keypoint_5,x_coordinate_hpe_keypoint_6,y_coordinate_hpe_keypoint_6,x_coordinate_hpe_keypoint_7,y_coordinate_hpe_keypoint_7,x_coordinate_hpe_keypoint_8,y_coordinate_hpe_keypoint_8,x_coordinate_hpe_keypoint_9,y_coordinate_hpe_keypoint_9,x_coordinate_hpe_keypoint_10,y_coordinate_hpe_keypoint_10,x_coordinate_hpe_keypoint_11,y_coordinate_hpe_keypoint_11,x_coordinate_hpe_keypoint_12,y_coordinate_hpe_keypoint_12,x_coordinate_hpe_keypoint_13,y_coordinate_hpe_keypoint_13,x_coordinate_hpe_keypoint_14,y_coordinate_hpe_keypoint_14,x_coordinate_hpe_keypoint_15,y_coordinate_hpe_keypoint_15,x_coordinate_hpe_keypoint_16,y_coordinate_hpe_keypoint_16,distance_to_field_keypoint_2,distance_to_field_keypoint_3,distance_to_field_keypoint_8,distance_to_field_keypoint_9,distance_to_field_keypoint_12,distance_to_field_keypoint_13,distance_to_field_keypoint_16,distance_to_field_keypoint_17,distance_to_field_keypoint_26,distance_to_field_keypoint_27,distance_to_field_keypoint_28,distance_to_field_keypoint_29,distance_to_field_keypoint_42,distance_traveled_1_frames,velocity_1_frames,acceleration_1_frames,distance_traveled_3_frames,velocity_3_frames,acceleration_3_frames,distance_traveled_5_frames,velocity_5_frames,acceleration_5_frames,distance_traveled_10_frames,velocity_10_frames,acceleration_10_frames,distance_traveled_20_frames,velocity_20_frames,acceleration_20_frames,direction_1_frames,direction_3_frames,direction_5_frames,direction_10_frames,distance_to_ball_pitch,distance_to_ball_pixel,distance_ball_to_hpe_keypoint_0,distance_ball_to_hpe_keypoint_1,distance_ball_to_hpe_keypoint_2,distance_ball_to_hpe_keypoint_3,distance_ball_to_hpe_keypoint_4,distance_ball_to_hpe_keypoint_5,distance_ball_to_hpe_keypoint_6,distance_ball_to_hpe_keypoint_7,distance_ball_to_hpe_keypoint_8,distance_ball_to_hpe_keypoint_9,distance_ball_to_hpe_keypoint_10,distance_ball_to_hpe_keypoint_11,distance_ball_to_hpe_keypoint_12,distance_ball_to_hpe_keypoint_13,distance_ball_to_hpe_keypoint_14,distance_ball_to_hpe_keypoint_15,distance_ball_to_hpe_keypoint_16,angle_to_ball,angle_to_ball_pixels,min_angle_to_other_players,max_angle_to_other_players,avg_angle_to_other_players,team_Team_1,team_Team_2,team_Goalkeeper_Team_1,team_Goalkeeper_Team_2,team_Referee
41,2.0,85.252815,29.54831,551.0,219.0,533.0,154.0,569.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,555.8,162.79,0.0,0.0,560.48,168.27,549.06,168.75,564.34,176.09,547.09,175.53,0.0,0.0,544.9,180.14,557.72,184.46,550.35,184.01,556.11,197.07,545.31,196.21,554.98,209.27,540.41,207.97,85.63690734281711,85.25658458678926,73.02186513874707,70.52224131457265,93.52312560614946,90.2282942956531,24.815063828923588,16.03063082111883,19.763451460261845,21.34452382837379,43.22596235321296,35.539469463130125,33.05396279468144,0.07997451015955077,"(0.07997451015955077, 0.07997451015955077)","(0.040845965744215874, 0.040845965744215874)",0.1422427613136483,"(0.0474142537712161, 0.0474142537712161)","(-0.013411933673154373, -0.013411933673154373)",0.30562538588041904,"(0.06112507717608381, 0.06112507717608381)","(0.009324109807588165, 0.009324109807588165)",0.3662897191393248,"(0.03662897191393248, 0.03662897191393248)","(-0.0005083414682863531, -0.0005083414682863531)",0.7760256519868042,"(0.03880128259934021, 0.03880128259934021)","(-0.0006016889614391272, -0.0006016889614391272)",-28.779077199929596,33.06402369649378,61.04077906518948,9.408935628887528,22.16706915997984,483.3425286481627,540.0862102479566,540.1130577943844,541.8826685731884,538.3684869120776,542.6785103539664,531.7395610634965,541.1987171086051,524.2734937034296,538.4935106387077,519.3822623078305,533.0054473455219,523.1814560933902,529.5950367025733,512.6072908182248,525.9088895426659,501.6472156805019,522.0653423662598,107.03458991713835,43.236181684420565,-122.09290990477953,173.42874831037878,97.9029644081763,0,1,0,0,0
41,6.0,73.79813,67.93004,824.0,648.0,809.0,594.0,839.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.43,554.4,0.0,0.0,859.46,561.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.83,588.2,847.8,590.29,831.88,611.38,866.59,608.49,815.71,634.57,852.28,624.4,79.76869161739096,82.81559468935657,58.931865133782395,78.78912251947905,73.79815938290743,100.30280932155986,20.150299063911348,56.04280196071776,48.84481771287645,43.479163469445474,31.20195221388161,74.75324107655493,40.060675105111166,0.6766631255320049,"(0.6766631255320049, 0.6766631255320049)","(-0.4931340883440344, -0.4931340883440344)",0.32941702515120164,"(0.10980567505040055, 0.10980567505040055)","(-0.02960139111679118, -0.02960139111679118)",0.30372016898841386,"(0.06074403379768277, 0.06074403379768277)","(-0.1070262369363173, -0.1070262369363173)",2.977678895476349,"(0.2977678895476349, 0.2977678895476349)","(0.014597742402523905, 0.014597742402523905)",2.7887690875477875,"(0.1394384543773894, 0.1394384543773894)","(-0.0016689661385440424, -0.0016689661385440424)",-25.435428101188847,-42.306365888882816,-21.955795058715022,67.58334213906383,17.888798136302107,88.32326986700618,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,34.624491332003664,40.9594250447928,43.45348432519538,1011.674354720925,58.35460992929348,1011.674354720925,68.25239189947848,74.18488323101947,72.61955177498693,98.46299863400468,90.48177993386295,123.74090552440614,113.81015991553654,-73.8998601023566,-70.90650799951439,-144.76725281701093,175.07739205147976,-54.38686022985482,1,0,0,0,0
41,13.0,80.84661,58.57661,903.5,458.0,879.0,371.0,928.0,458.0,911.7,385.29,913.06,383.72,910.39,383.66,915.61,383.96,908.22,383.42,917.12,391.1,904.13,391.31,915.59,399.17,896.71,400.35,0.0,0.0,896.99,412.31,911.06,412.93,901.82,412.92,917.98,427.39,897.32,429.31,919.15,446.58,884.4,442.85,83.51106240279182,85.63244745944553,64.49869170172789,78.36425232711977,81.39394806947398,99.83683598352594,8.841337225208342,45.37669066253961,37.15007056622319,31.95792904466204,25.92655911448511,63.36091464287842,37.51719796785437,0.22328472080221995,"(0.22328472080221995, 0.22328472080221995)","(0.04327559266763151, 0.04327559266763151)",0.5300403798186448,"(0.17668012660621493, 0.17668012660621493)","(-0.04786907030885102, -0.04786907030885102)",1.0545365434141902,"(0.21090730868283805, 0.21090730868283805)","(-0.035460488494291224, -0.035460488494291224)",2.9948942141237915,"(0.29948942141237916, 0.29948942141237916)","(0.023005176433311958, 0.023005176433311958)",3.6493324075475577,"(0.18246662037737787, 0.18246662037737787)","(0.000996345984930179, 0.000996345984930179)",-61.191104698632294,-49.5705862598932,-45.92398582806382,-45.440446000867354,8.107137981507432,150.99420518682166,120.77872204987105,122.27475986482247,122.87273619481255,1011.674354720925,124.3492018470565,119.03143282343535,118.0307997939521,1011.674354720925,105.97874220804847,1011.674354720925,1011.674354720925,102.80929189523681,104.3886967061089,88.03366685535708,1011.674354720925,1011.674354720925,1011.674354720925,-104.92197142571838,119.89890183861456,-144.29351089617884,167.43375467207517,-3.8647582676303887,0,1,0,0,0
41,5.0,65.422775,62.014706,232.5,619.0,215.0,509.0,250.0,619.0,0.0,0.0,0.0,0.0,241.81,522.1,0.0,0.0,238.78,522.52,225.63,531.24,234.22,534.14,0.0,0.0,235.91,552.34,0.0,0.0,243.27,566.26,226.52,562.13,231.86,562.82,234.17,584.91,235.9,587.22,225.04,603.17,231.88,612.01,69.81245165182776,72.68282540081248,49.55089842842245,68.6533088138899,65.69599129475617,90.1441248317554,24.380563906357114,53.40783811785923,50.685405215392194,46.47575280985027,40.0272465428762,73.56752296554926,30.85161022934861,0.18589823435588726,"(0.18589823435588726, 0.18589823435588726)","(-0.133661540866938, -0.133661540866938)",0.5188033662064605,"(0.1729344554021535, 0.1729344554021535)","(0.003267240317108918, 0.003267240317108918)",0.16907879850255955,"(0.03381575970051191, 0.03381575970051191)","(-0.06537043794101528, -0.06537043794101528)",1.6456447031106325,"(0.16456447031106325, 0.16456447031106325)","(-0.005886956073941502, -0.005886956073941502)",1.0967521563391525,"(0.05483760781695762, 0.05483760781695762)","(-0.004234042340214059, -0.004234042340214059)",-56.247734796268055,-82.92342109034638,-73.28078541636498,-28.47055755512012,17.461646997427138,636.5636260422049,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,828.1734596689271,845.7669339126471,827.8748007398219,848.6794556839467,827.4736008477854,1011.674354720925,824.1421579436402,848.0041473955184,835.2517700071039,851.2495402054559,831.5960242810207,858.2829126226387,834.2425254684636,-40.204658624661946,-9.016534959898554,-85.45218251732771,68.71537086191258,-26.301002862911027,0,1,0,0,0
41,11.0,76.92103,62.89589,840.0,540.0,821.0,452.0,859.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.87,462.12,833.32,470.03,843.05,470.11,0.0,0.0,853.35,470.21,0.0,0.0,857.04,462.38,828.57,495.91,837.81,495.57,834.12,515.27,851.67,509.12,828.98,535.13,847.37,524.87,80.9580106927995,83.5229278632876,61.05072661724944,77.8215901703479,77.09018430321908,99.36164983678108,14.510794903667984,50.39416479002085,42.984457307757985,37.759549606979704,28.539106627412306,68.8790356311238,37.83330586518912,0.2384582679367929,"(0.2384582679367929, 0.2384582679367929)","(0.050649108895114814, 0.050649108895114814)",0.43905971761096885,"(0.14635323920365628, 0.14635323920365628)","(-0.009658331074866466, -0.009658331074866466)",0.7145920833987804,"(0.14291841667975608, 0.14291841667975608)","(-0.028250693129327376, -0.028250693129327376)",2.0464872383448616,"(0.20464872383448615, 0.20464872383448615)","(0.010144275757666634, 0.010144275757666634)",2.3815348221451864,"(0.11907674110725933, 0.11907674110725933)","(0.00031824834407127926, 0.00031824834407127926)",-71.68472730168392,-4.366986460006141,-21.3830273477488,-38.798852014217,12.291219823467687,72.09022125087424,1011.674354720925,1011.674354720925,1011.674354720925,98.5097380973069,94.33636043435216,94.31172196498169,85.05060434823494,91.69330837089474,71.27225617307201,85.82909588245705,1011.674354720925,71.41348682146817,64.80449675755533,54.21883897687227,50.295703593845836,1011.674354720925,52.63019760555724,-81.4000225280559,-37.184706453233126,-175.6176326940711,148.37580568006877,-35.6440329435096,1,0,0,0,0
41,9.0,70.234985,38.944782,161.0,329.0,144.0,262.0,178.0,329.0,165.45,269.46,166.4,268.27,164.2,268.33,167.77,268.76,161.4,268.81,169.56,274.98,156.82,275.39,172.01,281.61,150.8,282.19,174.04,284.93,152.77,285.29,165.19,292.9,158.03,292.41,159.46,306.32,156.85,305.8,151.18,318.45,150.7,319.49,70.24691899597767,70.75891074190457,55.8448502311739,59.305958783775665,76.00762360068026,80.30970820757338,23.76571915001192,31.038022756578705,35.81168141197356,34.789117617429206,45.30796752884157,52.20442805507454,18.411425175419485,0.24661427091765048,"(0.24661427091765048, 0.24661427091765048)","(-0.14687802112131232, -0.14687802112131232)",0.14429746815930855,"(0.04809915605310285, 0.04809915605310285)","(-0.038950863109585065, -0.038950863109585065)",0.1743399328028396,"(0.03486798656056792, 0.03486798656056792)","(-0.04694477656869013, -0.04694477656869013)",1.483564590915637,"(0.1483564590915637, 0.1483564590915637)","(0.007579880567309993, 0.007579880567309993)",2.163575726769855,"(0.10817878633849276, 0.10817878633849276)","(-0.0018080556744415749, -0.0018080556744415749)",66.8235997071158,76.972427530676,90.96579808330713,42.13393434819126,14.555189233644091,752.8612089887484,1011.674354720925,1011.674354720925,1011.674354720925,545.6555845952647,536.0408332394092,558.1866806902508,539.1798313179008,574.0958349439577,546.3935332706639,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,54.15222934381356,14.946526824283355,-107.91384699918326,105.06157366216428,32.62850160215985,0,0,0,0,1
41,8.0,83.41331,47.662376,768.0,340.0,756.0,275.0,780.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.99,273.19,772.03,280.64,765.89,280.79,0.0,0.0,761.85,290.4,0.0,0.0,764.34,297.66,769.0,300.2,765.38,300.41,770.93,315.67,770.05,315.41,766.16,331.66,764.47,332.71,84.01206757136188,85.19095135699965,67.2270774243632,74.97111095060748,85.85685033766318,96.07019278018474,8.244010169193224,34.19285366588659,27.671351308221,23.795650605255123,29.658122665067605,52.32291496977367,33.79782671147701,0.288209480227757,"(0.288209480227757, 0.288209480227757)","(-0.10596074695205948, -0.10596074695205948)",0.7438673537803826,"(0.24795578459346088, 0.24795578459346088)","(0.010411054191841887, 0.010411054191841887)",1.292546069512088,"(0.2585092139024176, 0.2585092139024176)","(0.027055297487920866, 0.027055297487920866)",0.7317980720617647,"(0.07317980720617648, 0.07317980720617648)","(-2.3875089604510903e-06, -2.3875089604510903e-06)",1.4502365289877333,"(0.07251182644938667, 0.07251182644938667)","(0.0030490453890526016, 0.0030490453890526016)",-63.47442327778922,-59.45237076237883,-60.5225316317256,-59.668682853393136,5.5814013267944675,263.1539473388153,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,399.9176047637813,389.38501999948585,398.11620816038123,382.3265954651861,396.033055312306,375.5119569334643,392.7396105564093,380.9441414433355,386.26236083781185,373.12273717906817,378.5975448943112,369.32973086389893,375.34251371247564,146.5011373189537,60.42874174589627,-146.5149616218338,175.1725502469964,30.07558143145169,1,0,0,0,0
41,12.0,67.924324,68.435936,506.0,717.0,479.0,604.0,533.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,501.17,619.38,510.98,620.73,492.54,631.67,511.88,635.39,486.9,648.02,518.33,653.32,0.0,0.0,527.25,662.77,495.76,662.79,506.85,664.34,503.83,686.38,506.73,687.49,506.19,707.61,501.94,709.98,74.57538232890208,77.87330938597697,53.371800317954936,74.99390314348103,67.92572293227927,96.42194318905443,25.048880375115424,58.335091047850455,53.152086198367954,48.191073883205476,37.078238744409354,77.83368859862603,37.732525205322915,0.23552609265195487,"(0.23552609265195487, 0.23552609265195487)","(-0.07240148961265877, -0.07240148961265877)",0.42323066256084924,"(0.14107688752028308, 0.14107688752028308)","(0.011683622807490787, 0.011683622807490787)",0.2694596450521243,"(0.053891929010424854, 0.053891929010424854)","(-0.07291083938580743, -0.07291083938580743)",1.8773485741774567,"(0.18773485741774568, 0.18773485741774568)","(-0.005703610932314554, -0.005703610932314554)",0.575244933098588,"(0.0287622466549294, 0.0287622466549294)","(-0.0013760761367410733, -0.0013760761367410733)",-60.2932353510991,-66.28285363052589,-64.32608639558728,-53.66292142186302,20.746922734914705,373.048254251377,1011.674354720925,1011.674354720925,1011.674354720925,572.2336328808365,562.4868653577611,585.000091111104,565.1574173626317,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,1011.674354720925,-58.51802820467776,-28.73196586026464,-111.2846273168546,12.683462359454102,-54.43409056107862,1,0,0,0,0
41,7.0,67.528046,49.003963,158.5,431.0,137.0,354.0,180.0,431.0,175.38,361.32,175.99,359.8,173.37,360.11,0.0,0.0,169.02,361.12,175.39,364.37,164.85,368.17,175.52,369.6,153.96,375.5,0.0,0.0,0.0,0.0,160.47,385.42,157.53,385.0,151.52,406.16,167.77,401.39,131.81,414.11,162.38,422.35,68.47590405666303,70.05717167461174,51.28687098332649,61.965011022183894,70.14902959927856,83.435156772807,21.594086251602004,40.93438672754999,41.85830521704955,39.15430817898557,42.01186458987647,61.68902494204733,21.235844132280185,0.3581092744782193,"(0.3581092744782193, 0.3581092744782193)","(0.07395314794533636, 0.07395314794533636)",0.5558656005451479,"(0.1852885335150493, 0.1852885335150493)","(0.038965913739919304, 0.038965913739919304)",0.36533313262060796,"(0.07306662652412159, 0.07306662652412159)","(-0.013373280963774761, -0.013373280963774761)",0.9330188088748393,"(0.09330188088748394, 0.09330188088748394)","(-0.005099120903967212, -0.005099120903967212)",1.9039844202806486,"(0.09519922101403243, 0.09519922101403243)","(-0.001056902040337923, -0.001056902040337923)",-44.882197564529285,-26.91287656583806,-13.65754551906724,-19.399472110885394,11.364770489069434,729.1819046026856,595.67636112238,1011.674354720925,597.6500276917922,1011.674354720925,602.1655225102148,602.6881187645896,600.9744890592278,1011.674354720925,603.4663372550286,1011.674354720925,1011.674354720925,609.0296450091735,603.0599364076509,612.4971399116897,584.3338629584973,627.5891366969316,584.1231840117289,8.801296387113807,6.9810574068297955,-88.95713507105476,99.19137441018599,8.009406645308736,0,1,0,0,0
42,13.0,80.87742,58.658607,900.0,460.0,874.0,373.0,926.0,460.0,910.05,386.63,911.77,385.28,908.74,385.24,913.98,385.66,906.1,385.34,915.18,392.05,902.31,394.08,913.84,401.56,894.44,404.37,0.0,0.0,893.67,417.63,908.69,414.92,900.73,415.07,914.38,430.41,893.67,431.57,915.85,448.72,879.45,443.01,83.56146488972928,85.68858782689763,64.53510328871593,78.43636477812949,81.4150995841976,99.90990470409125,8.856144188283658,45.4523382567523,37.192421203438776,31.988443627715217,25.868137766582034,63.42500429000103,37.59421238363335,0.0875933574635194,"(0.0875933574635194, 0.0875933574635194)","(-0.13569136333870055, -0.13569136333870055)",0.21447889917715324,"(0.07149296639238441, 0.07149296639238441)","(-0.08581310697214167, -0.08581310697214167)",1.2092414254191222,"(0.24184828508382444, 0.24184828508382444)","(-0.004598561318564088, -0.004598561318564088)",2.530703378389852,"(0.2530703378389852, 0.2530703378389852)","(0.013959435883187123, 0.013959435883187123)",3.6502179500012852,"(0.18251089750006427, 0.18251089750006427)","(0.0006804919735032861, 0.0006804919735032861)",-61.191104698632294,-49.5705862598932,-45.92398582806382,-45.440446000867354,8.215683784524996,147.29901561110313,119.78071505881073,121.27603596753977,121.87522020492926,1011.1626970967629,123.35349204623272,118.03441023701521,117.03969283965164,1011.1626970967629,104.9973037749065,1011.1626970967629,1011.1626970967629,101.82735634396096,103.41760004950798,87.05886801469448,1011.1626970967629,1011.1626970967629,1011.1626970967629,-103.25641613623243,118.53998518795997,-144.05935835105248,168.01142475131817,4.173201918454166,0,1,0,0,0
42,1.0,80.86079,22.726435,340.0,199.0,325.0,143.0,355.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.76,158.16,339.39,158.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.72,172.24,340.3,172.03,344.49,180.92,339.15,180.31,338.21,189.12,330.78,186.3,82.2263922618841,81.21936672454915,71.62228205383747,64.97000788083191,92.67233944198985,83.99379511541699,32.33880083628852,11.711049353710719,25.314430255474093,28.379824390360394,51.30689374415342,33.15407163401061,30.519296875620316,0.18653415292148862,"(0.18653415292148862, 0.18653415292148862)","(0.09639843200913545, 0.09639843200913545)",0.397237839156828,"(0.132412613052276, 0.132412613052276)","(0.01630819027973028, 0.01630819027973028)",0.3207270642431182,"(0.06414541284862364, 0.06414541284862364)","(0.01011553015379829, 0.01011553015379829)",0.3672475132922832,"(0.036724751329228325, 0.036724751329228325)","(-0.0038416605423865586, -0.0038416605423865586)",1.1037657856661693,"(0.05518828928330847, 0.05518828928330847)","(0.000377407023257503, 0.000377407023257503)",12.659279220924025,73.21784522316332,48.711133311346735,47.886411874729795,27.99774663201492,647.8556938084283,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,721.1455771201818,724.7826251366681,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,717.019225544197,715.661912148467,715.9017757346325,705.4323617470353,721.7067895620769,698.4668358626628,93.82416394906578,31.011516270536543,42.96533229472189,126.47408010637085,94.38340300676883,1,0,0,0,0
42,12.0,68.10719,68.2227,500.0,717.0,473.0,606.0,527.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,494.92,620.0,503.95,620.64,486.1,632.87,505.93,636.28,479.91,649.44,512.58,654.29,0.0,0.0,520.83,663.85,489.03,663.56,501.63,664.86,497.93,686.96,499.43,687.41,503.32,706.75,494.59,710.52,74.6544027275092,77.92901446949071,53.49152559944987,74.96461227994044,68.10755709611558,96.3998278483244,24.7771572207341,58.07114002037648,52.87173883675134,47.91418702259988,36.89347916686892,77.55911474882967,37.61353223390999,0.2809088323620241,"(0.2809088323620241, 0.2809088323620241)","(0.0453827397100692, 0.0453827397100692)",0.8226764612084576,"(0.27422548706948585, 0.27422548706948585)","(0.04671734477684094, 0.04671734477684094)",0.5934996549673537,"(0.11869993099347073, 0.11869993099347073)","(-0.028731022773009856, -0.028731022773009856)",0.7192412594932975,"(0.07192412594932976, 0.07192412594932976)","(-0.002367271816750301, -0.002367271816750301)",0.237297551146882,"(0.0118648775573441, 0.0118648775573441)","(-0.001608559698035726, -0.001608559698035726)",-60.2932353510991,-66.28285363052589,-64.32608639558728,-53.66292142186302,20.661440787487326,379.5813483299726,1011.1626970967629,1011.1626970967629,1011.1626970967629,572.5387590373249,562.7984130219273,585.3206015509791,565.4977510123271,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,-58.20448154063916,-28.45793275622526,-110.74987131616679,15.125532464168693,-50.681447423232655,1,0,0,0,0
42,3.0,84.27585,51.63489,872.0,370.0,854.0,285.0,890.0,370.0,873.25,294.46,874.78,293.08,872.13,292.97,877.86,293.82,870.71,293.42,881.38,301.48,867.42,300.01,886.78,311.24,859.15,307.37,885.34,321.28,865.98,308.79,875.83,322.16,866.88,321.26,874.41,338.19,863.96,337.63,877.02,352.02,863.51,355.38,85.42830802595327,86.92217915022204,67.82249918368282,77.59680181056075,85.85007511656329,98.83613025043466,4.916220860773745,38.02027726435848,29.707525420374544,25.001352974510347,26.406575618555024,55.63858805954544,36.34135302089997,0.16861980981367183,"(0.16861980981367183, 0.16861980981367183)","(-0.009169829913659583, -0.009169829913659583)",0.42269523041757695,"(0.14089841013919233, 0.14089841013919233)","(0.018241845564236133, 0.018241845564236133)",0.5375514212505164,"(0.10751028425010327, 0.10751028425010327)","(-0.0011005606659106714, -0.0011005606659106714)",0.40413042228116963,"(0.040413042228116966, 0.040413042228116966)","(-0.0042596366742397975, -0.0042596366742397975)",1.024851493656762,"(0.051242574682838105, 0.051242574682838105)","(-0.003020305726018686, -0.003020305726018686)",-68.91130849863272,-65.22594332816895,-74.58704543475159,-65.54838289850692,5.371237563029922,232.01939574095957,267.7631216205847,268.1859093986856,269.93054106566007,266.21467164677455,270.77379655350694,259.3440710716171,267.33670043598585,255.08133310769725,264.5183415190712,1011.1626970967629,256.98380493719833,245.17419970298673,251.3318485588327,233.09745365404578,241.3236706168709,221.83743822898782,231.17850505615786,-169.5627109759898,91.16913932790742,-171.45026107387952,151.1149301032973,8.02205230147342,0,1,0,0,0
42,6.0,74.112434,67.780556,828.5,646.0,808.0,578.0,849.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.73,552.55,853.13,555.76,860.53,560.62,0.0,0.0,852.22,573.89,0.0,0.0,855.53,584.91,841.88,587.05,850.87,588.32,833.55,609.86,870.46,608.47,814.74,629.21,865.3,631.75,80.00314568253728,83.02830500912148,59.20291078481891,78.91576165024385,74.11275926983055,100.43334438920739,19.81903362016966,55.81672585417642,48.5292510901851,43.14964771336848,30.88834513654589,74.48654538832942,40.102659079389696,0.34804411964230286,"(0.34804411964230286, 0.34804411964230286)","(-0.32861900588970205, -0.32861900588970205)",0.8260576395210326,"(0.27535254650701085, 0.27535254650701085)","(0.04195272192077421, 0.04195272192077421)",0.6882534132578008,"(0.13765068265156016, 0.13765068265156016)","(-0.050492330929940446, -0.050492330929940446)",1.83064658426798,"(0.183064658426798, 0.183064658426798)","(0.007667774142134172, 0.007667774142134172)",2.893745823053859,"(0.14468729115269294, 0.14468729115269294)","(-0.000632709114880868, -0.000632709114880868)",-25.435428101188847,-42.306365888882816,-21.955795058715022,67.58334213906383,17.80098306061045,73.22055722268166,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,35.622400256018636,41.88310518574285,44.434730785726614,1011.1626970967629,59.313071915050884,1011.1626970967629,69.23300513483433,75.11655543220812,73.58830953351223,99.3965899817494,91.48165116568461,124.64040957891628,114.80963591963874,-74.08558660626758,-72.57013718233218,-144.9423925277084,175.78909776299508,-44.899386711316936,1,0,0,0,0
42,7.0,67.7651,49.152687,157.0,434.0,136.0,353.0,178.0,434.0,173.7,363.05,174.18,361.59,171.94,361.8,0.0,0.0,167.69,362.72,172.77,369.09,162.9,369.12,169.42,376.31,154.2,377.67,0.0,0.0,156.61,388.05,161.06,387.27,155.09,386.59,0.0,0.0,160.39,405.92,0.0,0.0,152.57,424.39,68.73441928420142,70.32531283683427,51.50809128735861,62.244598529758655,70.33725747440141,83.71436693253297,21.32860224512921,40.94161515859988,41.71305461753388,38.97113924769402,41.7331892975722,61.66380243580124,21.508769372767055,0.27984423446907036,"(0.27984423446907036, 0.27984423446907036)","(-0.07826504000914891, -0.07826504000914891)",0.8459402605708706,"(0.28198008685695686, 0.28198008685695686)","(0.030398216130424306, 0.030398216130424306)",0.6817228157572588,"(0.13634456315145177, 0.13634456315145177)","(0.007546269814277579, 0.007546269814277579)",0.9732073635902331,"(0.0973207363590233, 0.0973207363590233)","(0.00021296607207980378, 0.00021296607207980378)",1.9249715690561993,"(0.09624857845280996, 0.09624857845280996)","(-0.0005194466041046619, -0.0005194466041046619)",-44.882197564529285,-26.91287656583806,-13.65754551906724,-19.399472110885394,11.329351266805238,730.6435519458172,595.461507740005,1011.1626970967629,597.4333064033173,1011.1626970967629,601.9521214349195,602.4885795598121,600.7716342338409,1011.1626970967629,603.2764210542294,1011.1626970967629,1011.1626970967629,608.8695003857558,602.8967962263524,612.3694525366203,584.1850078528205,627.4872146107839,584.0084709145922,7.654984884936919,6.6491322555998975,-75.79201374774689,99.19666097660358,14.88850004905776,0,1,0,0,0
42,22.0,74.51051,68.20655,862.5,650.0,846.0,572.0,879.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.73,552.55,853.13,555.76,860.53,560.62,0.0,0.0,852.22,573.89,0.0,0.0,855.53,584.91,841.88,587.05,850.87,588.32,833.55,609.86,870.46,608.47,814.74,629.21,865.3,631.75,80.53272240232853,83.57592366383645,59.68924751330699,79.49751094792386,74.51079959457645,101.01460358567365,19.831599851983693,56.12789262835055,48.60789259033933,43.1660929821203,30.490186323367755,74.71105904336612,40.6761699254273,1.4239482309382656,"(1.4239482309382656, 1.4239482309382656)",,,,,,,,,,,,,,111.66681738205183,0.0,0.0,0.0,18.10839082715884,55.38275905008706,1011.1626970967629,1011.1626970967629,1011.1626970967629,1011.1626970967629,35.622400256018636,41.88310518574285,44.434730785726614,1011.1626970967629,59.313071915050884,1011.1626970967629,69.23300513483433,75.11655543220812,73.58830953351223,99.3965899817494,91.48165116568461,124.64040957891628,114.80963591963874,-75.66663879534214,-87.20205652750357,-144.30799089721927,179.85547820611887,-58.62114479025409,1,0,0,0,0
